subscription_id,customer_id,start_date,monthly_fee,status,cancellation_date
715,715,2025-11-03,38.56,active,
716,716,2025-08-07,47.94,cancelled,2025-10-09
717,717,2025-01-13,33.83,active,
718,718,2024-12-25,47.78,cancelled,2025-02-13
719,719,2024-06-21,50.36,active,
720,720,2025-03-14,32.94,active,
721,721,2024-04-11,30.92,active,
722,722,2025-11-11,50.45,active,
723,723,2025-09-09,28.57,active,
724,724,2024-03-28,47.28,active,
725,725,2025-07-28,28.74,active,
726,726,2024-03-26,33.03,active,
727,727,2025-06-11,28.6,active,
728,728,2024-03-05,34.11,active,
729,729,2024-12-22,47.18,cancelled,2025-02-02
730,730,2025-04-25,30.01,active,
731,731,2025-06-16,28.14,active,
732,732,2024-11-02,43.63,active,
733,733,2025-11-04,49.01,active,
734,734,2025-07-20,34.7,active,
735,735,2024-06-01,44.24,cancelled,2024-08-12
736,736,2025-05-05,29.04,active,
737,737,2025-06-18,48.63,active,
738,738,2024-08-31,43.17,active,
739,739,2025-06-23,45.72,cancelled,2025-08-07
740,740,2025-10-18,40.26,active,
741,741,2025-08-20,50.32,active,
742,742,2025-07-11,32.96,active,
743,743,2025-04-08,44.87,active,
744,744,2024-07-16,44.92,cancelled,2025-03-21
745,745,2025-08-04,32.74,active,
746,746,2024-09-23,52.47,active,
747,747,2025-01-24,46.64,active,
748,748,2024-08-17,48.64,active,
749,749,2024-08-16,36.56,active,
750,750,2024-04-25,48.16,active,
751,751,2025-12-03,34.9,active,
752,752,2024-04-18,52.25,active,
753,753,2024-03-04,28.07,active,
754,754,2025-11-15,39.87,active,
755,755,2025-02-09,29.68,active,
756,756,2024-11-16,44.79,active,
757,757,2025-06-23,36.12,active,
758,758,2024-10-07,48.45,active,
759,759,2024-04-03,48.94,active,
760,760,2025-06-17,34.06,active,
761,761,2024-05-08,45.93,active,
762,762,2025-02-08,45.51,active,
763,763,2025-11-24,34.64,active,
764,764,2025-11-15,32.64,cancelled,2025-12-21
765,765,2024-09-20,31.68,active,
766,766,2025-07-24,28.94,active,
767,767,2025-03-23,37.42,cancelled,2025-09-23
768,768,2024-12-16,37.25,active,
769,769,2024-04-12,37.64,active,
770,770,2024-10-02,52.26,active,
771,771,2025-04-21,26.36,active,
772,772,2025-12-22,48.22,active,
773,773,2024-01-04,44.7,active,
774,774,2025-06-08,44.88,cancelled,2025-09-19
775,775,2025-09-10,38.2,active,
776,776,2025-11-26,30.32,active,
777,777,2024-11-05,47.36,active,
778,778,2024-03-27,46.22,active,
779,779,2024-07-17,46.67,active,
780,780,2025-09-13,30.61,active,
781,781,2025-10-03,37.27,active,
782,782,2025-04-10,34.34,active,
783,783,2024-03-30,40.67,active,
784,784,2024-03-30,44.94,active,
785,785,2024-12-15,30.47,active,
786,786,2025-03-06,33.17,active,
787,787,2024-01-24,26.0,active,
788,788,2025-05-16,30.54,active,
789,789,2025-02-02,33.03,active,
790,790,2024-01-09,27.75,active,
791,791,2024-03-10,37.81,cancelled,2024-05-21
792,792,2024-11-28,42.1,active,
793,793,2025-06-12,44.93,active,
794,794,2025-08-26,35.47,active,
795,795,2024-11-11,26.56,active,
796,796,2024-08-03,44.51,active,
797,797,2025-12-08,33.14,active,
798,798,2024-12-01,32.43,cancelled,2025-06-02
799,799,2024-08-18,39.61,active,
800,800,2024-11-19,51.35,cancelled,2025-02-08
801,801,2024-01-09,35.74,active,
802,802,2024-08-08,50.58,active,
803,803,2025-01-11,32.07,active,
804,804,2025-11-02,27.82,cancelled,2025-12-09
805,805,2025-06-23,29.2,active,
806,806,2025-07-25,48.26,active,
807,807,2025-02-02,38.4,cancelled,2025-05-09
808,808,2024-03-21,38.72,cancelled,2024-07-04
809,809,2024-10-12,51.38,cancelled,2025-01-15
810,810,2025-12-29,37.53,active,
811,811,2024-02-02,26.82,active,
812,812,2025-10-04,43.28,active,
813,813,2025-05-15,32.92,active,
814,814,2024-07-26,40.56,cancelled,2025-03-15
815,815,2025-07-22,48.16,cancelled,2025-10-09
816,816,2025-09-03,39.02,active,
817,817,2024-02-01,32.36,active,
818,818,2024-03-18,37.1,cancelled,2025-03-24
819,819,2025-05-01,29.4,active,
820,820,2025-12-31,35.01,active,
821,821,2024-01-18,39.93,active,
822,822,2025-05-01,31.3,active,
823,823,2024-04-09,29.48,active,
824,824,2025-04-20,40.29,cancelled,2025-06-16
825,825,2025-03-31,33.48,active,
826,826,2024-03-07,36.57,cancelled,2024-04-09
827,827,2025-05-12,49.81,active,
828,828,2025-10-17,28.48,active,
829,829,2025-09-23,31.34,active,
830,830,2024-01-22,45.55,active,
831,831,2024-06-28,32.27,cancelled,2025-05-23
832,832,2024-06-25,47.79,active,
833,833,2024-11-27,44.81,cancelled,2025-03-01
834,834,2024-04-14,36.22,active,
835,835,2025-09-16,31.43,cancelled,2025-11-20
836,836,2025-07-21,32.31,active,
837,837,2025-08-13,44.15,active,
838,838,2024-05-24,30.27,active,
839,839,2024-01-11,45.45,cancelled,2024-05-22
840,840,2025-10-27,46.8,active,
841,841,2024-07-30,45.89,active,
842,842,2025-04-24,26.56,active,
843,843,2025-10-26,43.3,active,
844,844,2024-01-27,48.71,active,
845,845,2024-01-05,25.52,active,
846,846,2024-01-04,46.87,active,
847,847,2024-04-24,29.58,active,
848,848,2024-02-07,53.1,active,
849,849,2025-08-22,29.03,active,
850,850,2025-03-18,33.04,cancelled,2025-07-25
851,851,2025-12-17,43.43,active,
852,852,2025-08-08,29.76,active,
853,853,2025-12-05,30.88,active,
854,854,2024-06-23,26.91,cancelled,2024-10-04
855,855,2024-07-29,45.58,active,
856,856,2025-09-12,26.06,active,
857,857,2024-06-28,41.28,active,
858,858,2024-02-11,41.97,active,
859,859,2025-05-04,39.89,active,
860,860,2025-08-08,38.05,active,
861,861,2025-12-08,34.39,active,
862,862,2025-11-09,48.5,active,
863,863,2024-03-28,42.74,cancelled,2024-11-24
864,864,2025-07-18,47.4,active,
865,865,2025-09-10,42.88,active,
866,866,2025-05-25,44.19,cancelled,2025-08-13
867,867,2025-08-22,52.47,active,
868,868,2025-09-04,39.13,active,
869,869,2024-11-22,48.75,active,
870,870,2024-01-30,27.58,active,
871,871,2024-11-29,31.18,active,
872,872,2024-05-27,38.72,active,
873,873,2024-03-24,36.63,active,
874,874,2024-04-01,35.58,cancelled,2025-05-09
875,875,2025-05-24,37.47,active,
876,876,2025-01-03,38.88,active,
877,877,2025-01-29,48.35,active,
878,878,2025-06-28,33.59,cancelled,2025-08-28
879,879,2025-02-04,35.15,active,
880,880,2025-04-05,40.76,cancelled,2025-07-15
881,881,2024-03-03,41.08,cancelled,2024-04-26
882,882,2025-09-14,43.48,cancelled,2025-11-09
883,883,2024-11-24,33.63,cancelled,2025-01-10
884,884,2024-04-23,27.51,active,
885,885,2025-08-17,50.93,active,
886,886,2025-06-21,28.13,active,
887,887,2024-02-08,41.58,cancelled,2024-05-15
888,888,2024-05-21,32.8,active,
889,889,2024-01-12,36.42,cancelled,2024-03-18
890,890,2024-07-16,45.89,cancelled,2024-11-05
891,891,2024-03-14,34.47,active,
892,892,2025-06-02,28.71,active,
893,893,2025-01-16,44.76,active,
894,894,2025-12-17,22.1,active,
895,895,2025-07-01,34.11,cancelled,2025-09-20
896,896,2025-03-23,37.61,active,
897,897,2025-01-07,35.44,active,
898,898,2024-02-09,40.03,active,
899,899,2024-02-21,33.5,active,
900,900,2025-03-26,36.5,active,
901,901,2024-01-04,35.46,active,
902,902,2024-01-31,48.16,active,
903,903,2024-06-09,25.32,cancelled,2024-11-16
904,904,2025-10-08,48.76,active,
905,905,2024-12-01,33.26,active,
906,906,2025-06-02,34.32,cancelled,2025-07-11
907,907,2024-10-27,42.57,active,
908,908,2024-05-06,33.53,cancelled,2024-08-11
909,909,2024-09-28,39.64,active,
910,910,2024-03-08,49.44,cancelled,2024-07-14
911,911,2025-07-17,45.64,cancelled,2025-08-20
912,912,2024-05-14,42.79,active,
913,913,2024-10-02,42.19,active,
914,914,2025-12-17,34.68,active,
915,915,2025-03-08,47.85,active,
916,916,2024-12-01,27.15,active,
917,917,2025-01-31,26.43,active,
918,918,2025-07-27,37.6,active,
919,919,2024-07-05,30.95,cancelled,2024-11-01
920,920,2025-04-10,46.27,active,
921,921,2025-09-29,28.12,active,
922,922,2025-02-22,26.18,active,
923,923,2024-11-22,41.37,active,
924,924,2024-04-16,36.05,active,
925,925,2024-06-30,50.92,active,
926,926,2025-11-22,34.06,active,
927,927,2025-01-30,29.48,active,
928,928,2024-08-08,27.14,active,
929,929,2024-11-01,37.21,active,
930,930,2025-02-26,26.84,active,
931,931,2025-01-27,50.87,active,
932,932,2025-05-26,29.75,cancelled,2025-08-20
933,933,2024-07-07,47.86,active,
934,934,2025-04-19,39.6,active,
935,935,2024-11-19,42.58,cancelled,2025-01-12
936,936,2025-11-18,29.42,active,
937,937,2024-04-25,27.34,active,
938,938,2024-04-18,35.43,active,
939,939,2024-12-03,36.35,active,
940,940,2025-01-06,41.21,active,
941,941,2025-05-20,33.39,cancelled,2025-07-03
942,942,2024-10-22,31.33,active,
943,943,2025-10-29,50.32,active,
944,944,2024-12-12,33.37,active,
945,945,2024-04-04,26.37,active,
946,946,2024-03-28,37.58,active,
947,947,2025-12-12,34.06,active,
948,948,2024-04-08,35.36,active,
949,949,2025-11-23,43.0,active,
950,950,2024-07-22,39.67,active,
951,951,2024-03-09,41.58,active,
952,952,2024-08-10,30.75,active,
953,953,2025-03-25,28.57,active,
954,954,2024-11-08,45.7,active,
955,955,2025-07-28,30.75,active,
956,956,2025-03-22,34.83,cancelled,2025-08-17
957,957,2024-10-19,37.72,active,
958,958,2025-04-08,39.85,active,
959,959,2025-12-11,29.37,active,
960,960,2024-10-28,45.63,active,
961,961,2024-04-22,29.7,active,
962,962,2024-10-25,48.75,active,
963,963,2025-09-06,34.89,active,
964,964,2024-06-08,43.47,active,
965,965,2025-11-24,36.29,active,
966,966,2025-03-06,47.54,active,
967,967,2025-03-15,38.21,cancelled,2025-07-06
968,968,2024-08-19,48.24,active,
969,969,2025-11-03,43.28,active,
970,970,2024-01-27,42.12,active,
971,971,2024-08-06,33.56,active,
972,972,2024-11-01,34.04,active,
973,973,2024-12-14,52.48,cancelled,2025-03-20
974,974,2024-12-12,50.75,active,
975,975,2024-04-18,33.19,active,
976,976,2024-06-13,31.25,active,
977,977,2024-03-10,30.61,active,
978,978,2025-02-22,31.62,active,
979,979,2024-09-13,34.5,active,
980,980,2025-02-17,45.43,active,
981,981,2025-03-07,29.61,cancelled,2025-08-17
982,982,2025-05-28,47.8,active,
983,983,2025-02-03,48.59,cancelled,2025-04-30
984,984,2025-04-18,31.21,cancelled,2025-08-03
985,985,2025-03-05,39.66,active,
986,986,2025-04-21,37.27,cancelled,2025-06-30
987,987,2025-03-26,30.93,active,
988,988,2024-08-19,43.79,active,
989,989,2024-06-29,39.98,active,
990,990,2025-07-29,24.54,active,
991,991,2024-09-07,51.24,active,
992,992,2025-02-05,31.55,cancelled,2025-06-01
993,993,2024-05-23,27.7,active,
994,994,2024-11-11,49.64,active,
995,995,2025-01-22,27.44,active,
996,996,2025-04-02,27.34,active,
997,997,2025-01-19,33.25,cancelled,2025-09-06
998,998,2024-09-20,34.33,active,
999,999,2025-12-04,34.86,active,
1000,1000,2025-01-09,42.68,cancelled,2025-08-15
1001,1001,2025-08-13,36.92,active,
1002,1002,2025-06-22,41.19,cancelled,2025-08-03
1003,1003,2025-02-12,29.75,active,
1004,1004,2025-10-09,32.52,active,
1005,1005,2024-04-03,48.45,active,
1006,1006,2025-11-04,47.54,active,
1007,1007,2025-09-13,42.59,active,
1008,1008,2025-01-03,31.19,active,
1009,1009,2025-06-20,37.84,active,
1010,1010,2025-01-15,45.59,active,
1011,1011,2024-07-15,48.75,active,
1012,1012,2025-08-07,43.32,active,
1013,1013,2024-06-28,36.8,active,
1014,1014,2024-08-17,26.74,active,
1015,1015,2025-01-14,30.05,active,
1016,1016,2025-09-04,26.83,active,
1017,1017,2024-10-07,34.02,active,
1018,1018,2024-12-27,27.91,active,
1019,1019,2024-01-31,35.16,active,
1020,1020,2024-03-25,40.88,cancelled,2025-01-07
1021,1021,2024-02-10,41.23,active,
1022,1022,2024-02-22,38.83,cancelled,2024-04-06
1023,1023,2025-09-26,29.76,active,
1024,1024,2025-09-07,41.21,active,
1025,1025,2025-08-23,53.13,active,
1026,1026,2024-02-10,34.63,active,
1027,1027,2024-02-26,45.08,active,
1028,1028,2024-07-24,33.73,active,
1029,1029,2025-02-17,44.35,active,
1030,1030,2024-09-01,37.24,active,
1031,1031,2024-12-22,39.84,active,
1032,1032,2024-05-06,49.69,cancelled,2024-08-15
1033,1033,2025-06-18,35.91,active,
1034,1034,2024-08-17,43.54,active,
1035,1035,2024-02-18,47.86,active,
1036,1036,2025-06-26,46.1,cancelled,2025-07-26
1037,1037,2025-10-21,25.88,active,
1038,1038,2024-01-11,26.13,active,
1039,1039,2024-11-15,50.94,active,
1040,1040,2025-08-27,43.84,active,
1041,1041,2025-05-31,54.15,active,
1042,1042,2025-09-18,35.92,active,
1043,1043,2024-10-30,45.69,active,
1044,1044,2024-09-29,47.38,cancelled,2025-03-11
1045,1045,2025-06-02,48.01,active,
1046,1046,2024-04-22,44.22,active,
1047,1047,2024-06-24,28.77,active,
1048,1048,2025-03-15,42.97,active,
1049,1049,2025-05-03,40.43,active,
1050,1050,2024-03-28,33.54,cancelled,2024-09-08
1051,1051,2025-01-06,30.72,active,
1052,1052,2024-09-23,45.93,active,
1053,1053,2025-01-01,30.73,active,
1054,1054,2025-12-01,34.75,active,
1055,1055,2024-02-26,42.23,active,
1056,1056,2025-12-28,52.1,active,
1057,1057,2024-11-24,42.32,active,
1058,1058,2025-07-18,34.68,active,
1059,1059,2024-11-06,26.11,active,
1060,1060,2024-08-15,33.32,active,
1061,1061,2025-07-17,32.73,active,
1062,1062,2025-05-17,47.57,active,
1063,1063,2024-04-15,31.7,cancelled,2024-08-16
1064,1064,2025-05-30,28.46,cancelled,2025-07-13
1065,1065,2025-07-04,47.76,active,
1066,1066,2024-10-10,30.12,active,
1067,1067,2025-11-07,25.56,active,
1068,1068,2025-04-13,37.8,active,
1069,1069,2024-08-31,25.6,active,
1070,1070,2024-01-08,31.72,active,
1071,1071,2025-05-08,51.8,active,
1072,1072,2024-06-01,48.35,active,
1073,1073,2025-07-07,43.93,active,
1074,1074,2025-01-18,42.91,active,
1075,1075,2024-12-07,26.73,active,
1076,1076,2024-04-29,45.11,active,
1077,1077,2025-06-04,43.02,cancelled,2025-07-19
1078,1078,2024-05-01,28.28,cancelled,2024-07-05
1079,1079,2024-11-01,31.37,active,
1080,1080,2025-09-03,38.73,active,
1081,1081,2025-11-03,25.02,active,
1082,1082,2025-12-24,35.17,active,
1083,1083,2025-12-01,32.94,active,
1084,1084,2025-02-10,37.73,active,
1085,1085,2024-05-26,23.16,active,
1086,1086,2025-09-05,41.99,active,
1087,1087,2025-08-08,31.67,active,
1088,1088,2025-12-24,40.11,active,
1089,1089,2025-04-20,28.57,active,
1090,1090,2024-04-13,34.32,cancelled,2024-10-24
1091,1091,2025-01-02,39.51,active,
1092,1092,2024-11-23,41.12,active,
1093,1093,2025-09-08,26.35,cancelled,2025-11-12
1094,1094,2024-10-13,38.13,cancelled,2024-12-07
1095,1095,2024-08-28,49.59,active,
1096,1096,2024-02-28,32.76,cancelled,2024-08-21
1097,1097,2025-09-02,36.84,active,
1098,1098,2025-07-06,37.23,active,
1099,1099,2024-01-31,48.58,cancelled,2025-05-29
1100,1100,2024-11-13,35.7,active,
1101,1101,2024-12-16,46.26,active,
1102,1102,2024-12-09,40.62,cancelled,2025-02-13
1103,1103,2025-11-02,40.89,active,
1104,1104,2024-04-20,32.33,active,
1105,1105,2024-08-11,40.31,cancelled,2024-09-15
1106,1106,2024-05-12,28.0,active,
1107,1107,2024-06-27,36.67,cancelled,2024-08-09
1108,1108,2025-10-25,33.64,active,
1109,1109,2025-11-18,41.1,active,
1110,1110,2024-02-02,44.83,active,
1111,1111,2025-04-07,49.73,active,
1112,1112,2024-06-19,32.74,active,
1113,1113,2024-05-20,47.14,active,
1114,1114,2024-08-01,47.56,active,
1115,1115,2024-05-22,50.28,active,
1116,1116,2024-12-24,42.72,active,
1117,1117,2025-12-28,32.9,active,
1118,1118,2025-03-04,47.14,active,
1119,1119,2025-06-12,42.47,active,
1120,1120,2024-12-26,44.63,active,
1121,1121,2024-01-11,30.77,cancelled,2024-05-08
1122,1122,2024-03-02,29.18,active,
1123,1123,2024-07-15,34.85,active,
1124,1124,2024-06-27,39.61,active,
1125,1125,2025-09-06,36.44,active,
1126,1126,2025-09-08,49.83,active,
1127,1127,2025-09-16,27.93,active,
1128,1128,2025-04-11,26.45,active,
1129,1129,2025-02-10,33.02,cancelled,2025-08-28
1130,1130,2025-04-19,28.4,active,
1131,1131,2024-10-24,34.87,cancelled,2025-06-18
1132,1132,2025-05-04,43.92,cancelled,2025-07-18
1133,1133,2025-08-03,52.03,active,
1134,1134,2025-07-11,29.33,cancelled,2025-09-06
1135,1135,2025-03-24,33.44,cancelled,2025-06-05
1136,1136,2024-02-12,45.94,active,
1137,1137,2025-06-13,34.07,active,
1138,1138,2024-09-24,45.0,active,
1139,1139,2025-06-27,39.16,cancelled,2025-09-08
1140,1140,2025-01-29,47.86,active,
1141,1141,2025-10-06,26.94,active,
1142,1142,2024-09-04,50.33,active,
1143,1143,2025-11-11,51.78,active,
1144,1144,2025-09-09,27.41,active,
1145,1145,2024-08-30,38.62,active,
1146,1146,2024-12-18,37.79,active,
1147,1147,2025-01-23,30.08,active,
1148,1148,2025-07-15,50.55,cancelled,2025-08-21
1149,1149,2025-05-18,28.4,active,
1150,1150,2025-09-14,29.53,active,
1151,1151,2024-09-27,27.33,active,
1152,1152,2025-01-04,42.0,active,
1153,1153,2024-11-10,46.45,active,
1154,1154,2025-10-26,39.8,active,
1155,1155,2024-08-10,43.93,active,
1156,1156,2025-03-05,28.52,cancelled,2025-05-31
1157,1157,2024-03-28,46.55,cancelled,2024-11-19
1158,1158,2025-09-13,35.12,active,
1159,1159,2024-10-07,35.91,active,
1160,1160,2024-09-05,41.96,active,
1161,1161,2025-03-02,52.03,cancelled,2025-05-29
1162,1162,2024-12-30,43.61,active,
1163,1163,2025-09-11,41.18,cancelled,2025-10-26
1164,1164,2025-01-23,34.86,active,
1165,1165,2025-01-12,30.89,cancelled,2025-05-04
1166,1166,2024-03-17,37.33,active,
1167,1167,2024-01-17,43.33,active,
1168,1168,2024-10-18,42.17,active,
1169,1169,2025-12-30,38.8,active,
1170,1170,2025-11-01,31.94,active,
1171,1171,2025-04-04,31.53,cancelled,2025-08-08
1172,1172,2025-04-06,30.91,active,
1173,1173,2024-10-13,43.45,active,
1174,1174,2024-05-09,51.76,active,
1175,1175,2024-01-07,37.8,active,
1176,1176,2024-09-04,41.29,cancelled,2025-06-16
1177,1177,2024-08-19,41.78,active,
1178,1178,2024-05-20,28.11,active,
1179,1179,2024-07-08,31.48,active,
1180,1180,2024-01-19,29.53,active,
1181,1181,2025-03-20,48.2,active,
1182,1182,2025-11-08,26.07,active,
1183,1183,2025-05-19,38.67,active,
1184,1184,2024-11-23,33.57,cancelled,2025-06-22
1185,1185,2024-11-03,41.94,active,
1186,1186,2024-08-12,32.71,active,
1187,1187,2024-04-14,49.25,active,
1188,1188,2025-03-13,35.39,active,
1189,1189,2025-02-18,48.29,active,
1190,1190,2024-01-06,38.57,active,
1191,1191,2024-10-30,35.87,active,
1192,1192,2024-07-22,44.53,active,
1193,1193,2024-05-04,44.32,active,
1194,1194,2025-05-28,31.06,active,
1195,1195,2025-01-19,43.82,active,
1196,1196,2025-04-08,41.29,active,
1197,1197,2025-06-05,43.58,active,
1198,1198,2025-12-18,46.46,active,
1199,1199,2025-08-09,40.57,active,
1200,1200,2025-03-29,37.07,cancelled,2025-05-21
1201,1201,2025-10-04,33.81,active,
1202,1202,2024-12-15,29.66,active,
1203,1203,2025-12-20,42.32,active,
1204,1204,2025-07-10,35.67,cancelled,2025-08-16
1205,1205,2025-04-20,27.32,cancelled,2025-05-28
1206,1206,2025-10-22,44.39,cancelled,2025-12-02
1207,1207,2025-01-11,32.82,active,
1208,1208,2025-06-10,29.96,active,
1209,1209,2024-07-27,48.76,active,
1210,1210,2025-12-05,43.9,active,
1211,1211,2025-03-31,43.57,active,
1212,1212,2025-07-25,34.47,active,
1213,1213,2024-12-02,42.33,active,
1214,1214,2025-09-25,49.65,cancelled,2025-12-15
1215,1215,2024-02-24,34.35,cancelled,2024-10-09
1216,1216,2024-03-24,29.38,active,
1217,1217,2025-01-05,32.43,active,
1218,1218,2025-06-19,49.34,active,
1219,1219,2025-08-14,33.51,active,
1220,1220,2024-11-17,37.6,cancelled,2025-01-21
1221,1221,2025-04-19,39.8,active,
1222,1222,2025-02-08,50.06,active,
1223,1223,2025-12-03,32.89,active,
1224,1224,2025-04-23,42.43,active,
1225,1225,2024-10-31,52.22,active,
1226,1226,2025-12-09,30.98,active,
1227,1227,2024-03-19,41.68,active,
1228,1228,2025-12-20,27.42,active,
1229,1229,2024-04-22,33.6,active,
1230,1230,2024-07-29,28.07,active,
1231,1231,2025-08-23,33.92,active,
1232,1232,2025-06-20,31.77,active,
1233,1233,2025-12-10,47.11,active,
1234,1234,2025-07-02,36.55,cancelled,2025-10-14
1235,1235,2025-04-10,34.55,active,
1236,1236,2024-09-10,43.94,active,
1237,1237,2024-01-04,46.28,cancelled,2024-03-27
1238,1238,2024-03-31,34.31,active,
1239,1239,2024-08-05,26.13,active,
1240,1240,2024-01-30,28.7,active,
1241,1241,2025-01-06,47.15,cancelled,2025-02-25
1242,1242,2025-07-22,44.13,active,
1243,1243,2025-12-05,36.83,active,
1244,1244,2024-12-23,28.02,active,
1245,1245,2025-10-01,37.51,active,
1246,1246,2025-12-21,42.78,active,
1247,1247,2025-09-20,32.94,active,
1248,1248,2024-12-05,25.47,active,
1249,1249,2024-08-25,34.31,active,
1250,1250,2025-12-15,41.13,active,
1251,1251,2024-06-25,53.25,active,
1252,1252,2024-10-27,30.24,active,
1253,1253,2024-02-24,48.76,active,
1254,1254,2025-08-03,36.31,active,
1255,1255,2025-04-20,42.74,active,
1256,1256,2024-03-03,49.49,cancelled,2024-05-05
1257,1257,2024-06-11,40.24,active,
1258,1258,2025-02-10,28.77,active,
1259,1259,2025-01-30,33.17,active,
1260,1260,2025-08-09,46.8,active,
1261,1261,2024-07-13,37.34,cancelled,2024-10-31
1262,1262,2025-11-06,37.36,cancelled,2025-12-14
1263,1263,2024-11-20,42.99,active,
1264,1264,2025-08-24,29.21,cancelled,2025-10-20
1265,1265,2024-06-23,32.42,active,
1266,1266,2024-01-28,44.73,active,
1267,1267,2024-02-10,36.82,active,
