customer_id,region,age_group,acquisition_channel,contract_length_months,install_delay_days,tickets_60d,avg_resolution_time_hours_60d,has_upsell,monthly_fee,is_churned
420,Valencia,45-54,Web,36,7,0,NULL,0,29.15,0
421,Andalucía,35-44,Web,36,3,0,NULL,0,47.43,0
422,Barcelona,55+,Referral,24,0,0,NULL,0,32.26,0
423,País Vasco,25-34,Referral,24,5,0,NULL,0,43.98,0
424,Andalucía,25-34,Phone,36,3,0,NULL,0,41.99,0
425,Galicia,55+,Referral,24,3,0,NULL,1,36.48,0
426,Madrid,25-34,Phone,24,4,0,NULL,0,36.99,0
427,Madrid,45-54,Phone,36,3,0,NULL,1,29.03,0
428,Valencia,18-24,Referral,24,9,0,NULL,0,41.72,0
429,Madrid,18-24,Partner,24,7,0,NULL,0,35.69,0
430,Andalucía,35-44,In-store,36,11,0,NULL,0,40.36,1
431,Barcelona,35-44,Phone,24,4,0,NULL,0,29.32,0
432,Andalucía,35-44,Phone,24,7,0,NULL,0,45.11,0
433,Madrid,35-44,Web,24,4,0,NULL,0,44.62,0
434,Madrid,45-54,Referral,36,6,0,NULL,0,36.87,0
435,Andalucía,55+,Web,36,5,0,NULL,0,35.91,0
436,Barcelona,25-34,Phone,24,4,0,NULL,0,35.02,0
437,Barcelona,25-34,Web,24,12,0,NULL,0,33.66,0
438,Barcelona,25-34,Partner,24,3,0,NULL,1,27.38,0
439,Barcelona,45-54,Phone,24,4,0,NULL,0,42.9,0
440,Andalucía,25-34,In-store,24,2,0,NULL,1,26.38,0
441,Madrid,45-54,Phone,36,2,0,NULL,0,27.49,0
442,Barcelona,35-44,Web,24,3,0,NULL,1,28.26,0
443,Andalucía,35-44,Web,36,5,0,NULL,0,31.96,1
444,Valencia,55+,Web,24,5,0,NULL,0,40.48,0
445,Andalucía,35-44,Partner,24,6,0,NULL,1,42.52,1
446,Barcelona,35-44,In-store,24,2,0,NULL,0,39.88,1
447,Canarias,25-34,Web,24,5,0,NULL,0,33.22,0
448,Valencia,35-44,Phone,36,4,0,NULL,1,37.83,0
449,Barcelona,25-34,Web,36,5,0,NULL,0,40.26,0
450,Galicia,55+,In-store,36,3,0,NULL,0,46.8,0
451,Andalucía,35-44,Referral,24,3,0,NULL,1,44.58,0
452,Andalucía,25-34,In-store,36,1,0,NULL,0,44.43,0
453,Galicia,25-34,Web,24,3,0,NULL,0,44.13,0
454,Madrid,35-44,Phone,36,4,0,NULL,0,47.91,0
455,Galicia,55+,Referral,24,4,0,NULL,0,35.79,0
456,Andalucía,25-34,Web,24,1,0,NULL,0,41.14,1
457,Barcelona,25-34,Partner,24,3,0,NULL,1,45.71,0
458,Barcelona,35-44,Referral,24,4,0,NULL,0,33.0,0
459,Madrid,55+,In-store,24,7,0,NULL,1,35.64,1
460,Canarias,55+,Partner,36,2,0,NULL,0,49.61,0
461,Madrid,25-34,Phone,36,5,0,NULL,0,40.74,0
462,Barcelona,35-44,Referral,36,3,0,NULL,0,28.25,1
463,Andalucía,45-54,Phone,24,3,0,NULL,0,35.34,0
464,Andalucía,45-54,Referral,24,2,0,NULL,0,29.1,0
465,Madrid,35-44,Phone,24,2,0,NULL,0,36.97,0
466,País Vasco,45-54,In-store,24,3,0,NULL,0,39.01,0
467,Valencia,35-44,Referral,24,6,0,NULL,0,38.41,0
468,Galicia,25-34,Phone,24,2,0,NULL,0,36.54,0
469,Madrid,18-24,Web,24,2,0,NULL,1,26.43,0
470,Madrid,35-44,Web,24,11,0,NULL,0,38.86,0
471,Andalucía,18-24,In-store,24,4,0,NULL,0,27.03,1
472,Madrid,35-44,Partner,36,4,0,NULL,0,37.74,0
473,Andalucía,55+,Web,24,5,0,NULL,0,40.15,0
474,Madrid,55+,In-store,36,2,0,NULL,0,29.18,0
475,País Vasco,18-24,Referral,24,7,0,NULL,0,46.15,0
476,Galicia,18-24,In-store,36,6,0,NULL,0,40.17,0
477,Galicia,45-54,Partner,36,4,0,NULL,0,31.59,0
478,Canarias,35-44,Referral,36,5,0,NULL,0,33.56,0
479,Galicia,25-34,In-store,36,6,0,NULL,0,28.84,0
480,Valencia,45-54,Web,36,6,0,NULL,1,25.71,0
481,Barcelona,25-34,Referral,24,1,0,NULL,0,48.56,1
482,Galicia,18-24,Phone,24,12,0,NULL,0,40.93,0
483,Canarias,45-54,Referral,24,6,0,NULL,0,45.07,1
484,Canarias,35-44,In-store,24,5,0,NULL,0,40.1,1
485,País Vasco,35-44,Partner,24,4,0,NULL,0,49.71,1
486,Madrid,45-54,Web,24,1,0,NULL,0,48.64,0
487,Canarias,55+,Web,24,3,0,NULL,0,25.68,0
488,Canarias,18-24,Web,24,4,0,NULL,0,29.68,0
489,Andalucía,45-54,Partner,24,1,0,NULL,0,35.46,1
490,Galicia,25-34,In-store,24,6,0,NULL,0,34.49,0
491,Andalucía,35-44,Web,36,4,0,NULL,0,37.53,0
492,Canarias,35-44,Web,36,0,0,NULL,0,32.23,0
493,Madrid,35-44,Partner,24,3,0,NULL,0,48.34,0
494,Galicia,25-34,Web,24,3,0,NULL,1,25.77,0
495,Madrid,45-54,Web,24,4,0,NULL,0,46.32,0
496,Barcelona,35-44,Web,24,8,0,NULL,0,35.87,0
497,Madrid,55+,Partner,36,5,0,NULL,0,29.22,0
498,Valencia,25-34,Phone,24,1,0,NULL,0,46.7,0
499,Barcelona,55+,In-store,36,1,0,NULL,0,38.97,0
500,Canarias,35-44,Web,24,3,0,NULL,0,45.82,0
501,Andalucía,35-44,Web,36,4,0,NULL,0,45.19,0
502,Galicia,45-54,In-store,24,6,0,NULL,0,27.4,0
503,Barcelona,45-54,Referral,24,7,1,9.8,0,31.86,0
504,Madrid,35-44,Web,36,8,0,NULL,0,31.48,0
505,País Vasco,35-44,In-store,24,3,0,NULL,0,29.97,0
506,Andalucía,35-44,In-store,36,6,0,NULL,0,49.56,0
507,Andalucía,35-44,Referral,24,5,0,NULL,0,43.86,0
508,País Vasco,35-44,Phone,24,2,0,NULL,0,35.22,0
509,Galicia,45-54,Web,24,0,0,NULL,1,40.22,0
510,Andalucía,35-44,Web,36,4,0,NULL,0,47.39,0
511,Canarias,35-44,In-store,24,10,3,8.93333333333333,0,31.0,0
512,Andalucía,35-44,In-store,36,2,0,NULL,0,25.78,0
513,Andalucía,55+,Phone,36,3,0,NULL,0,43.81,0
514,Barcelona,25-34,Web,36,4,0,NULL,0,44.49,0
515,Madrid,25-34,Web,24,10,0,NULL,0,32.42,0
516,Barcelona,25-34,Phone,36,4,0,NULL,0,40.27,0
517,País Vasco,45-54,Referral,36,3,0,NULL,0,29.44,0
518,Andalucía,35-44,Phone,24,0,0,NULL,0,43.04,0
519,Barcelona,35-44,Partner,24,5,0,NULL,0,43.2,0
520,Andalucía,25-34,Phone,24,4,0,NULL,0,31.71,0
521,Madrid,55+,In-store,24,3,0,NULL,0,45.48,0
522,Barcelona,35-44,In-store,36,6,0,NULL,0,38.56,0
523,Canarias,35-44,Web,24,2,0,NULL,0,44.7,0
524,Valencia,25-34,Partner,24,3,0,NULL,0,42.26,0
525,Barcelona,25-34,In-store,24,4,0,NULL,0,36.64,0
526,Valencia,18-24,Referral,24,3,0,NULL,0,33.26,0
527,Barcelona,35-44,Phone,24,5,0,NULL,0,32.47,0
528,País Vasco,35-44,Web,36,5,0,NULL,0,45.55,0
529,Canarias,25-34,Phone,24,6,0,NULL,0,41.09,0
530,Andalucía,25-34,Partner,24,5,0,NULL,0,31.51,0
531,Andalucía,18-24,Web,36,8,0,NULL,1,48.36,0
532,Barcelona,25-34,Referral,24,12,0,NULL,0,46.82,0
533,Andalucía,25-34,Web,24,5,0,NULL,0,27.48,0
534,Barcelona,25-34,Referral,24,4,0,NULL,0,30.43,0
535,Madrid,18-24,Phone,36,7,0,NULL,0,40.36,0
536,Galicia,45-54,Web,36,5,0,NULL,1,26.97,0
537,Valencia,55+,Phone,24,4,0,NULL,1,50.0,0
538,Valencia,45-54,Partner,24,5,0,NULL,0,41.8,0
539,Madrid,25-34,In-store,24,2,0,NULL,1,29.52,0
540,Galicia,55+,Phone,36,7,0,NULL,0,35.02,0
541,Madrid,55+,Web,24,3,0,NULL,0,33.19,0
542,Valencia,35-44,Referral,36,5,0,NULL,0,38.21,0
543,Galicia,25-34,Phone,36,3,0,NULL,0,31.18,0
544,Valencia,45-54,Web,24,6,0,NULL,0,44.23,0
545,Canarias,55+,In-store,36,6,0,NULL,0,42.57,0
546,Madrid,45-54,Web,36,10,0,NULL,0,48.8,0
547,Andalucía,45-54,Web,24,7,0,NULL,0,28.39,0
548,Canarias,35-44,Phone,36,4,0,NULL,0,34.38,0
549,Andalucía,55+,Partner,36,6,0,NULL,1,46.95,1
550,Andalucía,18-24,Phone,24,3,0,NULL,1,35.08,0
551,Barcelona,25-34,Referral,36,5,0,NULL,0,34.87,0
552,País Vasco,55+,Web,24,2,0,NULL,0,51.26,0
553,Galicia,25-34,Referral,36,4,0,NULL,0,43.07,1
554,Andalucía,35-44,Web,36,4,0,NULL,0,45.88,0
555,Canarias,25-34,Web,24,6,1,8.9,0,36.45,0
556,Andalucía,25-34,Web,24,3,0,NULL,0,38.25,1
557,Andalucía,18-24,Web,24,12,0,NULL,1,35.73,0
558,Barcelona,35-44,Phone,24,2,0,NULL,1,36.9,0
559,Andalucía,35-44,In-store,24,4,0,NULL,0,27.19,0
560,Galicia,35-44,In-store,24,5,0,NULL,0,44.12,0
561,Andalucía,25-34,In-store,24,5,0,NULL,0,33.78,0
562,Barcelona,55+,Web,24,5,0,NULL,0,41.05,0
563,Andalucía,35-44,In-store,24,4,0,NULL,0,46.26,0
564,País Vasco,55+,Phone,36,3,0,NULL,0,45.41,0
565,Canarias,25-34,Partner,24,8,0,NULL,0,30.8,0
566,Madrid,18-24,Partner,24,3,0,NULL,0,45.79,1
567,Madrid,45-54,Web,24,4,0,NULL,0,37.93,0
568,Valencia,55+,Phone,24,3,0,NULL,0,30.91,0
569,Madrid,18-24,Referral,36,2,0,NULL,1,26.41,0
570,Canarias,45-54,Web,24,1,0,NULL,1,40.56,0
571,Valencia,45-54,Partner,24,5,0,NULL,0,46.81,0
572,Andalucía,25-34,Referral,36,3,0,NULL,0,48.19,1
573,Barcelona,35-44,Web,36,2,0,NULL,0,36.41,1
574,Valencia,25-34,Phone,36,2,0,NULL,0,35.75,0
575,Canarias,18-24,Phone,36,5,0,NULL,0,29.0,0
576,Valencia,55+,In-store,36,4,0,NULL,0,52.78,0
577,Madrid,35-44,Phone,24,4,0,NULL,0,45.3,0
578,Barcelona,45-54,Phone,24,2,0,NULL,1,50.92,0
579,Canarias,45-54,Web,24,5,0,NULL,0,37.8,0
580,Canarias,55+,Referral,24,3,0,NULL,1,31.89,0
581,Barcelona,35-44,In-store,24,4,0,NULL,1,39.54,0
582,Andalucía,35-44,Partner,24,5,0,NULL,0,34.5,1
583,Madrid,25-34,Referral,36,1,0,NULL,0,33.47,0
584,Andalucía,45-54,Partner,36,8,0,NULL,0,25.6,1
585,Madrid,35-44,Referral,36,5,0,NULL,0,27.98,0
586,País Vasco,45-54,Web,24,4,0,NULL,0,36.37,0
587,Canarias,25-34,Web,24,5,0,NULL,0,49.5,0
588,Madrid,25-34,In-store,24,8,0,NULL,0,45.14,0
589,Valencia,55+,Phone,24,6,0,NULL,1,45.71,0
590,Madrid,55+,Web,36,5,0,NULL,0,32.52,0
591,Barcelona,25-34,In-store,36,3,0,NULL,1,46.23,1
592,Madrid,45-54,Partner,36,3,0,NULL,0,39.74,0
593,Barcelona,35-44,Web,36,0,0,NULL,0,27.65,1
594,Canarias,45-54,Phone,36,3,0,NULL,1,36.56,0
595,Madrid,35-44,Phone,24,5,0,NULL,0,29.23,0
596,Galicia,35-44,Web,24,5,0,NULL,1,46.03,1
597,Madrid,18-24,Web,24,5,0,NULL,0,49.15,0
598,Andalucía,25-34,Phone,24,3,0,NULL,0,33.2,0
599,Valencia,45-54,In-store,24,5,0,NULL,0,40.08,0
600,Canarias,35-44,Phone,24,6,0,NULL,0,34.25,0
601,Madrid,18-24,Phone,36,0,0,NULL,0,31.62,0
602,Madrid,25-34,Partner,24,5,0,NULL,0,44.97,1
603,País Vasco,35-44,Web,36,15,0,NULL,0,45.04,0
604,País Vasco,45-54,Phone,36,9,0,NULL,0,47.48,1
605,Andalucía,35-44,Web,36,0,0,NULL,1,26.58,0
606,Madrid,45-54,Partner,36,2,0,NULL,0,40.73,0
607,Barcelona,55+,Web,24,0,0,NULL,0,24.97,0
608,Galicia,25-34,Phone,36,3,0,NULL,0,27.4,0
609,Andalucía,45-54,Phone,24,2,0,NULL,0,27.59,0
610,Andalucía,25-34,In-store,36,7,0,NULL,1,30.65,1
611,Barcelona,35-44,Partner,24,6,0,NULL,0,37.28,0
612,Barcelona,25-34,Referral,24,5,0,NULL,0,35.24,0
613,Canarias,18-24,Partner,36,6,0,NULL,0,43.95,0
614,País Vasco,18-24,Web,36,4,0,NULL,0,33.77,0
615,Madrid,25-34,Web,24,4,0,NULL,0,30.57,0
616,Canarias,55+,Web,36,8,0,NULL,0,48.9,0
617,Andalucía,35-44,Web,24,5,0,NULL,0,43.93,0
618,Barcelona,55+,Web,36,15,0,NULL,0,29.74,0
619,Barcelona,35-44,Web,24,2,0,NULL,1,35.59,0
620,País Vasco,45-54,Partner,24,3,0,NULL,0,33.51,0
621,Barcelona,25-34,Partner,24,2,0,NULL,0,51.52,0
622,Andalucía,35-44,Web,24,18,0,NULL,1,32.38,1
623,Andalucía,35-44,Phone,24,1,0,NULL,0,27.68,0
624,Madrid,55+,Web,24,6,0,NULL,1,45.16,1
625,Canarias,55+,Phone,24,5,0,NULL,0,43.04,0
626,Barcelona,25-34,Phone,24,10,0,NULL,0,31.39,0
627,Valencia,45-54,Web,24,6,0,NULL,1,33.25,0
628,Andalucía,45-54,Web,24,3,0,NULL,1,34.08,0
629,Andalucía,35-44,Referral,36,1,0,NULL,0,30.33,0
630,Valencia,25-34,Phone,36,5,0,NULL,0,34.0,1
631,Andalucía,45-54,Phone,24,2,0,NULL,0,44.13,1
632,Galicia,45-54,Web,36,4,0,NULL,0,42.43,1
633,País Vasco,25-34,Web,24,3,0,NULL,1,43.87,0
634,Galicia,35-44,Web,24,2,0,NULL,0,40.75,0
635,Barcelona,25-34,Referral,36,2,0,NULL,1,42.08,0
636,Valencia,55+,Web,36,6,0,NULL,0,34.47,0
637,Andalucía,25-34,Web,36,10,0,NULL,0,40.92,1
638,Madrid,25-34,Referral,24,5,0,NULL,0,28.3,0
639,País Vasco,25-34,Phone,36,3,0,NULL,0,28.8,0
640,Barcelona,55+,Web,24,4,0,NULL,0,28.57,0
641,Barcelona,45-54,Partner,24,3,0,NULL,1,46.66,0
642,Barcelona,18-24,Phone,24,2,0,NULL,0,40.36,0
643,Barcelona,25-34,Referral,36,7,0,NULL,1,36.76,0
644,Barcelona,45-54,Web,24,6,0,NULL,0,39.68,0
645,Andalucía,35-44,In-store,36,3,0,NULL,0,45.27,0
646,Andalucía,18-24,Web,36,1,0,NULL,0,28.25,0
647,Barcelona,55+,In-store,36,1,0,NULL,0,34.76,1
648,Madrid,25-34,In-store,36,3,0,NULL,0,46.26,0
649,Galicia,35-44,In-store,36,4,0,NULL,0,40.08,0
650,Madrid,25-34,In-store,24,4,0,NULL,0,38.94,0
651,Valencia,45-54,Partner,24,7,0,NULL,0,31.07,0
652,Andalucía,45-54,Web,24,5,0,NULL,0,50.54,1
653,Andalucía,35-44,Web,24,11,0,NULL,0,32.63,0
654,Galicia,45-54,Web,24,7,0,NULL,0,47.21,0
655,Andalucía,55+,Phone,24,4,0,NULL,0,45.4,1
656,Canarias,45-54,Web,24,5,0,NULL,0,46.81,0
657,Galicia,35-44,In-store,24,3,0,NULL,0,25.19,0
658,Barcelona,35-44,Partner,24,5,0,NULL,0,41.86,0
659,Barcelona,55+,Referral,36,8,0,NULL,0,35.35,1
660,Barcelona,18-24,Phone,24,3,0,NULL,1,33.5,0
661,Barcelona,18-24,In-store,36,2,0,NULL,0,34.14,0
662,Andalucía,25-34,In-store,36,2,0,NULL,0,34.27,0
663,Barcelona,55+,Referral,24,3,0,NULL,0,34.76,0
664,Barcelona,25-34,In-store,36,3,0,NULL,0,43.61,0
665,Barcelona,25-34,Web,24,2,0,NULL,0,34.21,0
666,Andalucía,45-54,Web,36,4,0,NULL,0,29.29,0
667,Andalucía,25-34,Referral,24,7,0,NULL,1,33.46,1
668,Canarias,25-34,Partner,24,4,0,NULL,0,43.7,0
669,Madrid,35-44,In-store,24,4,0,NULL,1,26.98,1
670,Barcelona,25-34,In-store,24,5,0,NULL,1,45.07,1
671,Canarias,55+,Partner,36,22,0,NULL,1,35.18,0
672,Andalucía,25-34,In-store,36,7,0,NULL,0,41.54,1
673,Andalucía,55+,Referral,36,4,0,NULL,0,43.42,0
674,Andalucía,35-44,Referral,36,4,0,NULL,0,37.61,0
675,Madrid,25-34,Web,36,2,0,NULL,0,42.08,0
676,Galicia,25-34,Web,24,5,0,NULL,0,46.4,0
677,Andalucía,35-44,Web,36,2,0,NULL,0,25.88,1
678,Andalucía,25-34,Phone,24,2,0,NULL,1,32.01,0
679,Andalucía,25-34,In-store,24,4,0,NULL,1,48.62,0
680,Barcelona,55+,In-store,24,7,0,NULL,0,48.73,0
681,Barcelona,35-44,Phone,36,5,0,NULL,1,42.27,0
682,País Vasco,55+,Web,24,4,0,NULL,0,32.02,0
683,Valencia,25-34,Phone,24,2,0,NULL,1,34.23,0
684,Madrid,25-34,In-store,24,16,3,16.4333333333333,0,48.4,0
685,Barcelona,35-44,Partner,24,4,0,NULL,0,43.74,0
686,Canarias,25-34,Web,24,3,0,NULL,0,31.93,0
687,Barcelona,25-34,Web,36,5,0,NULL,0,31.27,1
688,Valencia,25-34,Phone,36,3,0,NULL,0,46.65,0
689,Andalucía,18-24,Phone,24,2,0,NULL,0,38.89,1
690,País Vasco,45-54,In-store,24,3,0,NULL,0,50.35,0
691,Andalucía,25-34,Referral,24,3,3,26.7,0,33.53,0
692,Galicia,55+,Web,24,2,0,NULL,0,32.1,0
693,Madrid,25-34,Web,24,2,0,NULL,0,34.51,0
694,Canarias,25-34,Phone,36,6,0,NULL,0,38.72,0
695,Galicia,35-44,Web,36,5,0,NULL,1,34.68,1
696,Valencia,35-44,Phone,24,2,0,NULL,1,26.73,0
697,Andalucía,55+,Web,24,11,0,NULL,0,32.98,1
698,Barcelona,55+,Web,24,5,0,NULL,0,32.52,0
699,Valencia,18-24,In-store,24,3,0,NULL,0,46.19,0
700,Madrid,35-44,Web,36,25,0,NULL,0,31.56,1
701,Madrid,55+,In-store,36,5,0,NULL,0,39.5,0
702,Canarias,18-24,Web,36,12,0,NULL,0,44.26,0
703,Barcelona,35-44,Web,36,4,0,NULL,0,30.45,0
704,Andalucía,25-34,Web,36,6,0,NULL,0,36.74,0
705,Barcelona,35-44,Web,36,4,0,NULL,0,47.39,0
706,Barcelona,35-44,Web,24,6,0,NULL,1,39.63,1
707,Barcelona,35-44,In-store,24,4,0,NULL,0,39.28,0
708,Barcelona,55+,Referral,24,0,0,NULL,0,47.69,0
709,Andalucía,35-44,Web,24,3,0,NULL,0,47.25,0
710,Canarias,55+,Web,24,4,0,NULL,0,41.52,0
711,Valencia,45-54,Web,24,6,0,NULL,1,35.94,0
712,Canarias,25-34,In-store,36,7,0,NULL,1,40.39,0
713,Andalucía,35-44,Web,36,4,0,NULL,1,36.67,0
714,Andalucía,35-44,Web,24,3,0,NULL,0,31.07,0
715,Barcelona,55+,In-store,24,7,0,NULL,1,38.56,0
716,Madrid,25-34,In-store,36,7,0,NULL,0,47.94,1
717,Galicia,55+,Partner,24,3,0,NULL,0,33.83,0
718,Andalucía,35-44,Web,24,1,0,NULL,0,47.78,1
719,Valencia,35-44,Phone,24,5,0,NULL,0,50.36,0
720,País Vasco,35-44,Web,24,5,0,NULL,0,32.94,0
721,Barcelona,35-44,Partner,24,6,0,NULL,1,30.92,0
722,País Vasco,45-54,In-store,36,2,0,NULL,0,50.45,0
723,Barcelona,45-54,Web,36,5,0,NULL,0,28.57,0
724,Canarias,25-34,In-store,36,2,0,NULL,0,47.28,0
725,Barcelona,35-44,Phone,24,6,0,NULL,0,28.74,0
726,Madrid,25-34,In-store,36,3,0,NULL,0,33.03,0
727,Andalucía,45-54,Web,36,2,0,NULL,0,28.6,0
728,Madrid,35-44,Web,24,3,0,NULL,0,34.11,0
729,Canarias,25-34,Web,36,6,0,NULL,0,47.18,1
730,Andalucía,45-54,Partner,24,5,0,NULL,0,30.01,0
731,Barcelona,35-44,Web,24,6,0,NULL,0,28.14,0
732,Madrid,35-44,Web,24,6,0,NULL,0,43.63,0
733,Canarias,45-54,In-store,24,4,1,27.0,0,49.01,0
734,Andalucía,45-54,In-store,24,4,0,NULL,0,34.7,0
735,Galicia,45-54,Partner,24,3,0,NULL,0,44.24,1
736,Madrid,25-34,Partner,24,0,0,NULL,0,29.04,0
737,Canarias,25-34,Partner,36,4,0,NULL,0,48.63,0
738,Andalucía,45-54,Partner,24,2,0,NULL,0,43.17,0
739,Andalucía,25-34,Web,24,6,0,NULL,1,45.72,1
740,Barcelona,25-34,Web,24,4,0,NULL,1,40.26,0
741,Madrid,25-34,Phone,36,5,0,NULL,1,50.32,0
742,Canarias,25-34,Web,24,3,0,NULL,0,32.96,0
743,Canarias,55+,Phone,36,4,0,NULL,0,44.87,0
744,Barcelona,25-34,Phone,24,7,0,NULL,0,44.92,1
745,Canarias,25-34,Web,24,5,0,NULL,0,32.74,0
746,Madrid,55+,In-store,24,5,0,NULL,0,52.47,0
747,Madrid,55+,Partner,24,12,0,NULL,0,46.64,0
748,Madrid,25-34,Phone,36,6,0,NULL,1,48.64,0
749,Barcelona,55+,Referral,36,5,0,NULL,0,36.56,0
750,Madrid,25-34,Web,24,0,0,NULL,0,48.16,0
751,Barcelona,45-54,Web,36,3,0,NULL,1,34.9,0
752,Madrid,18-24,Web,24,6,0,NULL,1,52.25,0
753,País Vasco,35-44,Phone,24,2,0,NULL,0,28.07,0
754,Galicia,25-34,Web,24,1,0,NULL,0,39.87,0
755,Andalucía,45-54,In-store,24,4,0,NULL,0,29.68,0
756,Madrid,18-24,Web,36,5,0,NULL,1,44.79,0
757,País Vasco,35-44,Phone,24,3,0,NULL,0,36.12,0
758,Barcelona,45-54,Phone,24,7,0,NULL,0,48.45,0
759,País Vasco,18-24,Web,24,8,0,NULL,1,48.94,0
760,Andalucía,55+,Partner,24,0,0,NULL,0,34.06,0
761,Barcelona,35-44,Partner,24,4,0,NULL,0,45.93,0
762,Madrid,25-34,In-store,36,0,0,NULL,0,45.51,0
763,Galicia,25-34,Partner,24,5,0,NULL,0,34.64,0
764,Canarias,25-34,Phone,24,3,0,NULL,0,32.64,1
765,Andalucía,25-34,Phone,24,3,0,NULL,0,31.68,0
766,Canarias,35-44,Partner,24,6,0,NULL,0,28.94,0
767,Canarias,45-54,Web,24,3,0,NULL,0,37.42,1
768,Madrid,35-44,Phone,36,1,0,NULL,0,37.25,0
769,País Vasco,35-44,Web,36,0,0,NULL,0,37.64,0
770,Barcelona,45-54,Partner,24,7,0,NULL,0,52.26,0
771,Valencia,25-34,Web,36,6,0,NULL,1,26.36,0
772,Madrid,45-54,Referral,24,3,0,NULL,0,48.22,0
773,Canarias,55+,Web,36,1,0,NULL,0,44.7,0
774,País Vasco,25-34,Phone,36,6,0,NULL,0,44.88,1
775,Barcelona,35-44,Web,36,10,0,NULL,1,38.2,0
776,Barcelona,55+,Web,36,4,0,NULL,1,30.32,0
777,Valencia,35-44,Web,24,2,0,NULL,0,47.36,0
778,País Vasco,55+,Partner,24,6,0,NULL,0,46.22,0
779,Canarias,25-34,Web,24,2,0,NULL,1,46.67,0
780,Barcelona,35-44,Web,24,8,0,NULL,0,30.61,0
781,Valencia,25-34,Web,36,0,0,NULL,0,37.27,0
782,Andalucía,18-24,Web,24,3,0,NULL,0,34.34,0
783,Barcelona,55+,Referral,24,1,0,NULL,0,40.67,0
784,Valencia,25-34,Phone,24,7,0,NULL,0,44.94,0
785,Madrid,55+,In-store,24,2,0,NULL,0,30.47,0
786,Madrid,45-54,Phone,36,7,0,NULL,0,33.17,0
787,Valencia,55+,Phone,36,4,0,NULL,0,26.0,0
788,Galicia,55+,In-store,24,4,0,NULL,1,30.54,0
789,Barcelona,35-44,Web,24,5,0,NULL,0,33.03,0
790,Barcelona,55+,In-store,24,4,0,NULL,0,27.75,0
791,País Vasco,45-54,Phone,24,3,0,NULL,0,37.81,1
792,Canarias,35-44,Web,36,14,0,NULL,0,42.1,0
793,Valencia,45-54,Referral,24,5,0,NULL,0,44.93,0
794,Madrid,25-34,Web,24,1,0,NULL,0,35.47,0
795,Andalucía,18-24,Referral,24,7,0,NULL,0,26.56,0
796,Valencia,25-34,Referral,36,4,0,NULL,1,44.51,0
797,Andalucía,35-44,Web,36,3,0,NULL,0,33.14,0
798,Barcelona,25-34,Web,24,5,0,NULL,0,32.43,1
799,Madrid,35-44,In-store,24,3,0,NULL,1,39.61,0
800,Barcelona,45-54,Web,24,5,0,NULL,1,51.35,1
801,Andalucía,45-54,Partner,36,2,0,NULL,0,35.74,0
802,Barcelona,55+,Web,24,5,0,NULL,0,50.58,0
803,Barcelona,55+,Web,24,4,0,NULL,0,32.07,0
804,Valencia,55+,Phone,36,4,0,NULL,0,27.82,1
805,País Vasco,45-54,In-store,36,7,0,NULL,0,29.2,0
806,Madrid,25-34,Partner,24,2,0,NULL,0,48.26,0
807,Andalucía,55+,Partner,24,4,0,NULL,0,38.4,1
808,Andalucía,25-34,Web,24,1,0,NULL,0,38.72,1
809,Barcelona,25-34,Phone,24,11,0,NULL,0,51.38,1
810,Canarias,25-34,Web,24,10,0,NULL,1,37.53,0
811,Galicia,35-44,Web,36,4,0,NULL,0,26.82,0
812,Barcelona,45-54,Web,36,4,0,NULL,0,43.28,0
813,Madrid,18-24,Phone,24,3,0,NULL,0,32.92,0
814,Barcelona,45-54,Web,24,9,0,NULL,0,40.56,1
815,Madrid,25-34,Web,24,4,0,NULL,0,48.16,1
816,Andalucía,25-34,Partner,24,5,0,NULL,1,39.02,0
817,Galicia,25-34,Web,36,6,0,NULL,0,32.36,0
818,Galicia,25-34,Referral,24,6,0,NULL,0,37.1,1
819,Barcelona,45-54,Web,24,4,0,NULL,0,29.4,0
820,Valencia,18-24,Web,24,5,1,29.7,1,35.01,0
821,Madrid,25-34,In-store,24,6,0,NULL,0,39.93,0
822,Andalucía,18-24,Phone,24,4,0,NULL,0,31.3,0
823,Madrid,45-54,In-store,36,3,0,NULL,0,29.48,0
824,Canarias,55+,Phone,36,1,0,NULL,1,40.29,1
825,Galicia,45-54,Web,24,3,0,NULL,0,33.48,0
826,Barcelona,35-44,Partner,36,5,0,NULL,0,36.57,1
827,Andalucía,55+,Phone,24,2,0,NULL,0,49.81,0
828,Andalucía,25-34,Phone,36,7,0,NULL,0,28.48,0
829,País Vasco,18-24,Web,24,6,0,NULL,0,31.34,0
830,Valencia,35-44,Web,24,0,0,NULL,1,45.55,0
831,Madrid,25-34,Web,36,4,0,NULL,0,32.27,1
832,Andalucía,35-44,In-store,24,2,0,NULL,0,47.79,0
833,Madrid,35-44,Web,24,5,0,NULL,0,44.81,1
834,Andalucía,25-34,Referral,24,2,0,NULL,0,36.22,0
835,Barcelona,35-44,Web,24,3,0,NULL,0,31.43,1
836,Andalucía,35-44,Phone,24,11,0,NULL,0,32.31,0
837,Galicia,25-34,Web,24,8,0,NULL,0,44.15,0
838,Madrid,55+,Partner,36,7,0,NULL,0,30.27,0
839,Valencia,45-54,In-store,24,4,0,NULL,0,45.45,1
840,País Vasco,18-24,Phone,24,1,0,NULL,0,46.8,0
841,Madrid,25-34,Web,24,6,0,NULL,0,45.89,0
