customer_id,signup_date,region,age_group,acquisition_channel,contract_length_months,subscription_id,subscription_start_date,monthly_fee,subscription_status,cancellation_date,is_churned,install_date,install_delay_days,tickets_60d,avg_resolution_time_hours_60d,has_upsell
220,2025-10-21,Valencia,25-34,Web,24,220,2025-10-21,37.33,cancelled,2025-11-21,1,2025-10-29,6,0,NULL,0
221,2024-04-03,Madrid,25-34,Partner,24,221,2024-04-03,40.01,active,NULL,0,2024-04-09,4,0,NULL,0
222,2024-11-29,Galicia,25-34,Web,36,222,2024-11-29,40.94,active,NULL,0,2024-12-03,2,0,NULL,1
223,2025-05-29,Madrid,18-24,Partner,24,223,2025-05-29,31.33,active,NULL,0,2025-06-01,1,0,NULL,0
224,2024-05-27,Barcelona,55+,Web,24,224,2024-05-27,37.29,active,NULL,0,2024-06-01,3,0,NULL,1
225,2025-06-11,Galicia,25-34,Web,24,225,2025-06-11,48.74,active,NULL,0,2025-06-17,5,0,NULL,0
226,2024-08-11,Barcelona,25-34,Partner,36,226,2024-08-11,42.38,cancelled,2024-10-02,1,2024-08-18,5,0,NULL,0
227,2025-08-14,Madrid,55+,Web,36,227,2025-08-14,32.12,cancelled,2025-09-16,1,2025-08-21,4,0,NULL,0
228,2025-02-27,Barcelona,45-54,Referral,24,228,2025-02-27,48.02,active,NULL,0,2025-03-06,5,0,NULL,0
229,2025-02-03,Andalucía,35-44,Referral,24,229,2025-02-03,31.84,active,NULL,0,2025-02-10,4,0,NULL,0
230,2024-05-09,Madrid,45-54,Phone,36,230,2024-05-09,44.44,active,NULL,0,2024-05-19,5,0,NULL,1
231,2024-12-04,Andalucía,55+,Phone,24,231,2024-12-04,28.85,active,NULL,0,2024-12-09,4,0,NULL,1
232,2025-09-18,Valencia,25-34,Web,24,232,2025-09-18,46.02,cancelled,2025-10-26,1,2025-09-27,4,0,NULL,0
233,2024-01-15,Barcelona,25-34,In-store,24,233,2024-01-15,32.19,active,NULL,0,2024-01-22,6,0,NULL,0
234,2025-07-08,Barcelona,55+,Web,24,234,2025-07-08,37.55,cancelled,2025-10-02,1,2025-07-17,6,0,NULL,0
235,2024-12-26,Galicia,45-54,Referral,24,235,2024-12-26,48.11,active,NULL,0,2024-12-31,4,0,NULL,0
236,2025-06-09,Barcelona,55+,Referral,24,236,2025-06-09,40.03,active,NULL,0,2025-06-15,3,0,NULL,1
237,2025-04-29,País Vasco,25-34,Web,24,237,2025-04-29,34.18,active,NULL,0,2025-05-07,3,0,NULL,0
238,2024-11-11,Valencia,55+,Partner,24,238,2024-11-11,27.06,active,NULL,0,2024-11-12,0,0,NULL,0
239,2024-08-13,Madrid,25-34,Phone,36,239,2024-08-13,31.99,active,NULL,0,2024-08-22,6,0,NULL,0
240,2025-04-03,Valencia,45-54,Phone,24,240,2025-04-03,30.72,active,NULL,0,2025-04-09,3,0,NULL,0
241,2024-04-12,Valencia,55+,Web,24,241,2024-04-12,36.51,active,NULL,0,2024-04-21,6,0,NULL,1
242,2025-03-02,Valencia,25-34,Partner,36,242,2025-03-02,40.02,active,NULL,0,2025-03-10,4,0,NULL,0
243,2024-03-10,País Vasco,25-34,Web,24,243,2024-03-10,48.91,active,NULL,0,2024-03-19,7,0,NULL,0
244,2025-04-20,Galicia,35-44,In-store,36,244,2025-04-20,44.75,active,NULL,0,2025-04-29,5,0,NULL,0
245,2025-04-04,País Vasco,55+,Phone,24,245,2025-04-04,48.2,active,NULL,0,2025-04-12,6,0,NULL,0
246,2024-03-02,Andalucía,18-24,Partner,36,246,2024-03-02,38.56,active,NULL,0,2024-03-07,3,0,NULL,0
247,2025-07-07,Andalucía,55+,Referral,24,247,2025-07-07,35.62,active,NULL,0,2025-07-11,1,0,NULL,0
248,2024-10-30,Andalucía,25-34,Partner,24,248,2024-10-30,39.2,active,NULL,0,2024-11-08,4,0,NULL,0
249,2025-07-29,Barcelona,35-44,Phone,24,249,2025-07-29,36.48,active,NULL,0,2025-08-01,0,0,NULL,1
250,2024-01-31,País Vasco,25-34,Phone,24,250,2024-01-31,30.04,active,NULL,0,2024-02-09,4,0,NULL,0
251,2024-05-11,Galicia,55+,Phone,24,251,2024-05-11,45.79,active,NULL,0,2024-05-14,2,0,NULL,1
252,2024-12-27,Barcelona,25-34,Web,36,252,2024-12-27,45.15,active,NULL,0,2024-12-30,2,0,NULL,0
253,2024-05-17,Galicia,35-44,Referral,36,253,2024-05-17,30.06,cancelled,2025-02-08,1,2024-05-29,9,0,NULL,0
254,2024-08-29,Galicia,25-34,Web,24,254,2024-08-29,33.5,active,NULL,0,2024-09-08,5,0,NULL,0
255,2025-04-27,Valencia,55+,Phone,36,255,2025-04-27,32.96,active,NULL,0,2025-05-03,4,0,NULL,0
256,2024-04-15,Galicia,45-54,In-store,36,256,2024-04-15,37.19,active,NULL,0,2024-04-22,5,0,NULL,0
257,2025-05-10,Madrid,25-34,Web,36,257,2025-05-10,36.87,active,NULL,0,2025-05-14,3,0,NULL,0
258,2024-03-16,Madrid,25-34,In-store,36,258,2024-03-16,49.66,active,NULL,0,2024-03-30,9,0,NULL,1
259,2024-05-08,Barcelona,35-44,Web,36,259,2024-05-08,39.11,cancelled,2024-08-01,1,2024-05-14,5,0,NULL,0
260,2025-03-05,Andalucía,35-44,Web,24,260,2025-03-05,36.45,active,NULL,0,2025-03-12,3,0,NULL,0
261,2025-08-03,Barcelona,45-54,Partner,36,261,2025-08-03,47.55,active,NULL,0,2025-08-11,6,0,NULL,0
262,2024-05-04,Canarias,35-44,Phone,36,262,2024-05-04,48.36,active,NULL,0,2024-05-13,6,0,NULL,0
263,2024-08-07,Barcelona,35-44,Referral,24,263,2024-08-07,43.75,active,NULL,0,2024-08-13,2,0,NULL,0
264,2025-11-07,Barcelona,45-54,Phone,24,264,2025-11-07,40.13,active,NULL,0,2025-11-15,5,0,NULL,0
265,2025-12-24,Andalucía,35-44,Web,24,265,2025-12-24,32.03,active,NULL,0,2025-12-27,2,0,NULL,0
266,2025-02-28,Madrid,25-34,Web,36,266,2025-02-28,43.19,active,NULL,0,2025-03-06,3,0,NULL,0
267,2024-11-22,País Vasco,25-34,Phone,24,267,2024-11-22,46.83,active,NULL,0,2024-11-27,4,0,NULL,0
268,2024-09-10,Barcelona,25-34,Phone,36,268,2024-09-10,53.64,active,NULL,0,2024-09-16,1,0,NULL,0
269,2025-03-23,Canarias,35-44,Web,36,269,2025-03-23,36.03,active,NULL,0,2025-03-31,3,0,NULL,0
270,2025-03-07,Andalucía,25-34,Phone,36,270,2025-03-07,39.9,cancelled,2025-05-04,1,2025-03-16,4,0,NULL,0
271,2024-08-03,Madrid,35-44,Referral,24,271,2024-08-03,35.49,active,NULL,0,2024-08-11,5,0,NULL,0
272,2024-01-17,Madrid,25-34,Phone,36,272,2024-01-17,30.46,active,NULL,0,2024-01-25,5,0,NULL,0
273,2024-04-20,Madrid,45-54,Partner,36,273,2024-04-20,35.44,active,NULL,0,2024-04-28,5,0,NULL,0
274,2025-12-01,Canarias,18-24,Web,24,274,2025-12-01,27.05,active,NULL,0,2025-12-14,8,0,NULL,0
275,2024-11-01,Andalucía,35-44,In-store,36,275,2024-11-01,40.0,active,NULL,0,2024-11-11,6,0,NULL,1
276,2024-12-18,Valencia,18-24,Web,24,276,2024-12-18,33.66,active,NULL,0,2024-12-25,4,0,NULL,0
277,2024-12-07,Madrid,25-34,Phone,36,277,2024-12-07,42.69,active,NULL,0,2024-12-14,2,0,NULL,0
278,2025-07-26,Galicia,18-24,Web,24,278,2025-07-26,40.29,active,NULL,0,2025-08-01,3,0,NULL,1
279,2024-02-17,Madrid,35-44,Web,24,279,2024-02-17,30.78,cancelled,2024-05-04,1,2024-02-22,1,0,NULL,1
280,2024-03-01,Andalucía,45-54,Web,24,280,2024-03-01,41.04,active,NULL,0,2024-03-07,4,0,NULL,0
281,2024-07-20,País Vasco,25-34,Web,24,281,2024-07-20,29.24,active,NULL,0,2024-07-28,5,0,NULL,0
282,2024-12-21,Barcelona,45-54,In-store,24,282,2024-12-21,28.05,active,NULL,0,2025-01-01,6,0,NULL,0
283,2025-05-05,Valencia,35-44,Web,36,283,2025-05-05,50.14,active,NULL,0,2025-05-12,5,0,NULL,0
284,2024-12-24,Barcelona,35-44,Referral,24,284,2024-12-24,26.39,active,NULL,0,2025-01-03,6,0,NULL,0
285,2024-11-18,Barcelona,35-44,Phone,24,285,2024-11-18,33.78,active,NULL,0,2024-11-26,6,0,NULL,0
286,2025-11-16,Canarias,25-34,Web,36,286,2025-11-16,42.29,active,NULL,0,2025-11-21,2,0,NULL,0
287,2024-04-27,Andalucía,45-54,Phone,36,287,2024-04-27,34.47,active,NULL,0,2024-05-05,6,0,NULL,0
288,2025-02-21,Galicia,45-54,Web,24,288,2025-02-21,34.77,active,NULL,0,2025-03-01,4,0,NULL,0
289,2025-01-31,Andalucía,45-54,In-store,36,289,2025-01-31,40.74,cancelled,2025-04-18,1,2025-02-07,3,0,NULL,0
290,2024-12-12,Barcelona,25-34,Web,24,290,2024-12-12,41.52,active,NULL,0,2024-12-21,4,0,NULL,0
291,2025-08-13,Andalucía,45-54,In-store,36,291,2025-08-13,37.3,active,NULL,0,2025-08-20,5,0,NULL,0
292,2024-07-14,Valencia,25-34,Web,24,292,2024-07-14,47.6,active,NULL,0,2024-07-19,4,0,NULL,0
293,2025-11-28,Madrid,35-44,Web,36,293,2025-11-28,30.73,active,NULL,0,2025-12-07,4,0,NULL,0
294,2024-08-30,Valencia,18-24,Web,36,294,2024-08-30,37.59,active,NULL,0,2024-09-03,2,0,NULL,0
295,2025-02-02,Andalucía,25-34,Partner,36,295,2025-02-02,31.7,cancelled,2025-03-22,1,2025-02-11,5,0,NULL,0
296,2025-01-15,País Vasco,45-54,Phone,24,296,2025-01-15,27.34,cancelled,2025-04-16,1,2025-02-01,15,0,NULL,0
297,2025-09-13,Barcelona,55+,Referral,36,297,2025-09-13,48.5,active,NULL,0,2025-09-20,2,0,NULL,0
298,2024-11-16,Galicia,18-24,Web,24,298,2024-11-16,41.16,active,NULL,0,2024-11-19,2,0,NULL,0
299,2024-07-27,Barcelona,35-44,Web,36,299,2024-07-27,33.15,active,NULL,0,2024-08-06,9,0,NULL,1
300,2024-01-16,Barcelona,45-54,In-store,36,300,2024-01-16,36.65,cancelled,2024-03-29,1,2024-01-25,7,0,NULL,0
301,2024-09-22,Madrid,55+,Phone,36,301,2024-09-22,34.42,active,NULL,0,2024-09-29,4,0,NULL,1
302,2025-08-27,País Vasco,45-54,In-store,24,302,2025-08-27,44.81,active,NULL,0,2025-09-03,3,0,NULL,0
303,2024-01-08,Barcelona,25-34,Phone,24,303,2024-01-08,36.72,active,NULL,0,2024-01-17,6,0,NULL,0
304,2025-10-17,Valencia,25-34,Partner,24,304,2025-10-17,50.1,active,NULL,0,2025-11-08,20,0,NULL,0
305,2025-01-31,Barcelona,45-54,Web,24,305,2025-01-31,31.07,cancelled,2025-07-24,1,2025-02-05,4,0,NULL,0
306,2024-04-12,Andalucía,25-34,Referral,24,306,2024-04-12,32.46,active,NULL,0,2024-04-23,6,0,NULL,0
307,2024-08-08,País Vasco,55+,Web,24,307,2024-08-08,49.96,active,NULL,0,2024-08-13,2,0,NULL,0
308,2025-02-09,Barcelona,55+,In-store,36,308,2025-02-09,46.77,active,NULL,0,2025-02-17,3,0,NULL,0
309,2024-08-18,Canarias,55+,Web,24,309,2024-08-18,33.72,cancelled,2025-05-18,1,2024-08-31,11,0,NULL,1
310,2024-03-20,Madrid,25-34,In-store,24,310,2024-03-20,39.18,cancelled,2024-06-17,1,2024-03-26,4,0,NULL,0
311,2025-05-01,Madrid,45-54,In-store,24,311,2025-05-01,49.69,active,NULL,0,2025-05-08,5,0,NULL,0
312,2025-05-06,Andalucía,45-54,In-store,36,312,2025-05-06,41.87,cancelled,2025-06-18,1,2025-05-15,6,0,NULL,0
313,2024-03-27,Andalucía,18-24,Phone,36,313,2024-03-27,40.78,active,NULL,0,2024-03-29,1,0,NULL,1
314,2024-07-24,Barcelona,25-34,Phone,24,314,2024-07-24,41.84,active,NULL,0,2024-07-29,4,0,NULL,0
315,2024-06-27,Andalucía,25-34,In-store,24,315,2024-06-27,48.41,active,NULL,0,2024-07-09,8,0,NULL,0
316,2025-04-27,Barcelona,35-44,Phone,24,316,2025-04-27,40.54,cancelled,2025-05-27,1,2025-05-04,3,0,NULL,1
317,2025-06-17,Andalucía,55+,Partner,24,317,2025-06-17,27.79,active,NULL,0,2025-06-23,3,0,NULL,1
318,2025-06-15,Andalucía,55+,Web,24,318,2025-06-15,34.66,active,NULL,0,2025-06-18,0,0,NULL,0
319,2025-11-17,Canarias,25-34,Phone,24,319,2025-11-17,44.7,active,NULL,0,2025-11-24,4,1,18.7,0
320,2025-07-15,Valencia,35-44,Web,36,320,2025-07-15,38.56,active,NULL,0,2025-07-23,5,0,NULL,0
321,2024-08-22,Andalucía,25-34,Partner,24,321,2024-08-22,33.89,active,NULL,0,2024-08-29,5,0,NULL,0
322,2024-03-19,Andalucía,25-34,Web,36,322,2024-03-19,40.24,active,NULL,0,2024-03-25,2,0,NULL,0
323,2025-03-25,Barcelona,18-24,Phone,24,323,2025-03-25,39.01,active,NULL,0,2025-03-30,4,0,NULL,1
324,2025-10-31,Barcelona,45-54,In-store,36,324,2025-10-31,49.83,active,NULL,0,2025-11-11,7,0,NULL,0
325,2025-12-13,Canarias,45-54,Phone,36,325,2025-12-13,34.04,active,NULL,0,2025-12-21,4,2,16.55,0
326,2024-06-17,Madrid,55+,In-store,36,326,2024-06-17,44.07,active,NULL,0,2024-06-22,2,0,NULL,0
327,2024-06-21,País Vasco,55+,Web,24,327,2024-06-21,39.58,active,NULL,0,2024-06-27,4,0,NULL,0
328,2024-01-28,Madrid,25-34,Phone,24,328,2024-01-28,28.1,active,NULL,0,2024-02-04,2,0,NULL,0
329,2024-04-13,País Vasco,45-54,Phone,36,329,2024-04-13,39.05,active,NULL,0,2024-04-18,0,0,NULL,0
330,2025-02-09,Madrid,25-34,Phone,36,330,2025-02-09,28.65,cancelled,2025-05-06,1,2025-02-19,5,0,NULL,0
331,2025-02-03,Canarias,35-44,Partner,24,331,2025-02-03,45.26,active,NULL,0,2025-02-08,4,0,NULL,0
332,2024-09-28,Andalucía,35-44,Web,24,332,2024-09-28,44.07,active,NULL,0,2024-10-07,5,0,NULL,1
333,2024-08-14,Madrid,18-24,Phone,24,333,2024-08-14,27.52,cancelled,2024-10-15,1,2024-08-19,4,0,NULL,0
334,2025-08-29,Andalucía,25-34,Web,36,334,2025-08-29,36.85,cancelled,2025-09-28,1,2025-09-04,5,0,NULL,0
335,2024-12-02,Andalucía,25-34,Partner,36,335,2024-12-02,49.0,cancelled,2025-03-20,1,2024-12-14,11,0,NULL,0
336,2025-08-13,Barcelona,25-34,In-store,36,336,2025-08-13,35.21,cancelled,2025-10-19,1,2025-08-25,8,0,NULL,1
337,2025-12-05,Barcelona,55+,Web,36,337,2025-12-05,49.78,active,NULL,0,2025-12-15,6,0,NULL,0
338,2024-08-19,Andalucía,25-34,Phone,24,338,2024-08-19,30.24,cancelled,2024-12-09,1,2024-09-01,8,0,NULL,0
339,2024-05-28,País Vasco,35-44,Phone,24,339,2024-05-28,26.66,active,NULL,0,2024-06-02,1,0,NULL,0
340,2025-11-27,Barcelona,55+,Partner,24,340,2025-11-27,37.41,active,NULL,0,2025-12-04,4,0,NULL,0
341,2025-04-09,Galicia,35-44,Web,36,341,2025-04-09,29.36,cancelled,2025-06-19,1,2025-04-19,9,0,NULL,0
342,2024-07-31,Barcelona,35-44,Phone,24,342,2024-07-31,50.76,active,NULL,0,2024-08-06,2,0,NULL,0
343,2025-03-30,Madrid,55+,In-store,24,343,2025-03-30,44.16,active,NULL,0,2025-04-12,8,0,NULL,0
344,2025-01-11,Andalucía,25-34,Phone,24,344,2025-01-11,39.77,active,NULL,0,2025-01-15,2,0,NULL,0
345,2025-10-23,Madrid,25-34,In-store,24,345,2025-10-23,45.07,active,NULL,0,2025-10-27,0,0,NULL,0
346,2024-07-06,Barcelona,35-44,Web,24,346,2024-07-06,44.0,active,NULL,0,2024-07-15,6,0,NULL,0
347,2025-12-25,Valencia,35-44,Referral,24,347,2025-12-25,42.71,active,NULL,0,2025-12-31,3,2,19.8,0
348,2025-11-15,Barcelona,45-54,Web,24,348,2025-11-15,42.85,active,NULL,0,2025-11-25,6,0,NULL,0
349,2024-05-12,Barcelona,18-24,Web,36,349,2024-05-12,46.24,active,NULL,0,2024-05-16,2,0,NULL,0
350,2024-04-30,Andalucía,35-44,Phone,24,350,2024-04-30,39.48,active,NULL,0,2024-05-08,3,0,NULL,0
351,2025-01-24,Andalucía,45-54,Phone,24,351,2025-01-24,33.74,cancelled,2025-05-06,1,2025-02-04,6,0,NULL,0
352,2024-02-02,Galicia,55+,Partner,24,352,2024-02-02,35.47,active,NULL,0,2024-02-04,1,0,NULL,0
353,2024-08-06,Andalucía,25-34,Web,36,353,2024-08-06,35.39,cancelled,2024-12-19,1,2024-08-13,4,0,NULL,0
354,2024-11-14,Valencia,25-34,Web,24,354,2024-11-14,32.83,active,NULL,0,2024-11-30,15,0,NULL,1
355,2025-12-09,Barcelona,55+,In-store,36,355,2025-12-09,39.34,active,NULL,0,2025-12-14,3,0,NULL,1
356,2025-12-26,País Vasco,45-54,Web,36,356,2025-12-26,36.6,active,NULL,0,2026-01-02,5,1,8.0,0
357,2024-04-20,Madrid,18-24,Partner,36,357,2024-04-20,30.83,active,NULL,0,2024-05-01,7,0,NULL,0
358,2025-10-13,Barcelona,18-24,Partner,24,358,2025-10-13,48.56,active,NULL,0,2025-10-31,16,0,NULL,1
359,2024-03-07,Galicia,45-54,Web,36,359,2024-03-07,44.03,active,NULL,0,2024-03-17,8,0,NULL,0
360,2025-07-01,País Vasco,35-44,Partner,24,360,2025-07-01,35.43,active,NULL,0,2025-07-22,17,0,NULL,0
361,2025-09-10,Andalucía,35-44,In-store,24,361,2025-09-10,49.74,active,NULL,0,2025-09-19,5,0,NULL,0
362,2025-10-13,Madrid,55+,In-store,24,362,2025-10-13,53.21,active,NULL,0,2025-10-18,4,0,NULL,0
363,2024-06-12,Madrid,25-34,Web,24,363,2024-06-12,47.73,cancelled,2024-09-14,1,2024-06-19,5,0,NULL,0
364,2025-10-15,Valencia,25-34,Phone,24,364,2025-10-15,28.61,active,NULL,0,2025-10-23,4,0,NULL,0
365,2024-03-25,País Vasco,35-44,Referral,24,365,2024-03-25,36.31,active,NULL,0,2024-03-27,1,0,NULL,0
366,2025-01-14,Valencia,55+,Phone,24,366,2025-01-14,37.63,active,NULL,0,2025-01-24,7,0,NULL,0
367,2024-12-09,Madrid,25-34,Web,24,367,2024-12-09,44.34,active,NULL,0,2024-12-18,6,0,NULL,0
368,2024-08-18,Madrid,45-54,Web,24,368,2024-08-18,43.05,cancelled,2024-10-26,1,2024-08-23,1,0,NULL,0
369,2024-01-17,Andalucía,25-34,Partner,36,369,2024-01-17,42.37,active,NULL,0,2024-01-23,2,0,NULL,0
370,2025-07-18,Andalucía,25-34,In-store,24,370,2025-07-18,43.43,cancelled,2025-09-12,1,2025-07-24,3,0,NULL,1
371,2024-09-02,Madrid,55+,Referral,36,371,2024-09-02,50.75,active,NULL,0,2024-09-10,5,0,NULL,0
372,2025-04-28,Madrid,25-34,Referral,24,372,2025-04-28,38.96,active,NULL,0,2025-05-11,9,0,NULL,0
373,2024-10-26,Barcelona,18-24,Web,24,373,2024-10-26,48.59,active,NULL,0,2024-10-30,2,0,NULL,0
374,2024-09-30,Madrid,45-54,Partner,24,374,2024-09-30,48.18,active,NULL,0,2024-10-07,4,0,NULL,0
375,2025-10-09,Andalucía,35-44,Web,24,375,2025-10-09,31.21,active,NULL,0,2025-10-16,4,0,NULL,0
376,2024-03-10,Madrid,35-44,Web,24,376,2024-03-10,48.03,cancelled,2024-09-16,1,2024-03-17,5,0,NULL,0
377,2025-06-22,Andalucía,45-54,Web,24,377,2025-06-22,27.06,cancelled,2025-08-06,1,2025-07-06,10,0,NULL,1
378,2025-06-29,País Vasco,25-34,Referral,24,378,2025-06-29,30.93,active,NULL,0,2025-07-06,3,0,NULL,1
379,2024-10-04,Canarias,45-54,Web,24,379,2024-10-04,49.42,active,NULL,0,2024-10-18,9,0,NULL,0
380,2024-07-10,Canarias,25-34,Phone,24,380,2024-07-10,35.63,active,NULL,0,2024-07-18,5,0,NULL,0
381,2024-01-04,Barcelona,25-34,Phone,24,381,2024-01-04,37.33,active,NULL,0,2024-01-14,6,0,NULL,1
382,2025-11-15,Madrid,45-54,Web,24,382,2025-11-15,50.72,active,NULL,0,2025-11-23,6,0,NULL,1
383,2025-11-23,Barcelona,25-34,Phone,24,383,2025-11-23,36.0,active,NULL,0,2025-12-03,5,0,NULL,0
384,2024-06-25,Andalucía,55+,Web,24,384,2024-06-25,31.21,active,NULL,0,2024-07-04,4,0,NULL,0
385,2024-01-24,Madrid,55+,Phone,24,385,2024-01-24,29.43,active,NULL,0,2024-01-31,4,0,NULL,0
386,2024-03-30,Barcelona,55+,Phone,24,386,2024-03-30,42.48,active,NULL,0,2024-04-06,3,0,NULL,0
387,2024-02-19,Barcelona,25-34,In-store,24,387,2024-02-19,32.74,active,NULL,0,2024-02-24,2,0,NULL,0
388,2025-08-30,Barcelona,25-34,Partner,36,388,2025-08-30,28.14,active,NULL,0,2025-09-04,4,0,NULL,0
389,2025-10-13,Andalucía,55+,In-store,24,389,2025-10-13,44.24,active,NULL,0,2025-10-23,5,0,NULL,0
390,2024-04-22,Andalucía,35-44,Web,24,390,2024-04-22,33.26,active,NULL,0,2024-04-30,4,0,NULL,1
391,2025-06-29,Andalucía,45-54,Web,24,391,2025-06-29,37.66,active,NULL,0,2025-07-08,6,0,NULL,0
392,2024-05-11,Galicia,55+,Phone,36,392,2024-05-11,27.73,active,NULL,0,2024-05-15,2,0,NULL,0
393,2024-09-25,Madrid,25-34,Referral,24,393,2024-09-25,40.11,cancelled,2025-02-09,1,2024-10-01,2,0,NULL,0
394,2025-03-14,Madrid,25-34,Web,24,394,2025-03-14,43.8,active,NULL,0,2025-03-23,6,0,NULL,1
395,2025-06-10,Barcelona,45-54,Web,36,395,2025-06-10,36.6,active,NULL,0,2025-06-18,3,0,NULL,0
396,2025-10-01,Andalucía,35-44,Referral,24,396,2025-10-01,33.44,cancelled,2025-11-30,1,2025-10-09,6,0,NULL,1
397,2024-02-02,Andalucía,25-34,Referral,36,397,2024-02-02,32.06,active,NULL,0,2024-02-09,4,0,NULL,0
398,2024-05-23,Madrid,35-44,Web,24,398,2024-05-23,28.91,cancelled,2025-04-13,1,2024-06-01,8,0,NULL,0
399,2024-07-24,Canarias,45-54,In-store,36,399,2024-07-24,28.4,active,NULL,0,2024-08-03,6,0,NULL,0
400,2024-08-14,Barcelona,25-34,Phone,24,400,2024-08-14,39.86,active,NULL,0,2024-08-30,14,0,NULL,0
401,2025-12-30,Barcelona,25-34,Phone,24,401,2025-12-30,29.56,active,NULL,0,2026-01-06,6,0,NULL,0
402,2025-07-22,Andalucía,45-54,Phone,36,402,2025-07-22,30.85,active,NULL,0,2025-07-28,3,0,NULL,0
403,2024-08-22,Canarias,45-54,Referral,24,403,2024-08-22,30.26,active,NULL,0,2024-08-26,1,0,NULL,1
404,2025-12-11,Andalucía,55+,Web,36,404,2025-12-11,45.62,active,NULL,0,2025-12-18,5,0,NULL,0
405,2024-12-30,Canarias,25-34,In-store,24,405,2024-12-30,37.04,cancelled,2025-03-06,1,2025-01-12,8,0,NULL,1
406,2025-01-01,Madrid,55+,Web,36,406,2025-01-01,41.0,active,NULL,0,2025-01-02,0,0,NULL,1
407,2024-11-13,Andalucía,45-54,Partner,36,407,2024-11-13,39.63,active,NULL,0,2024-11-20,5,0,NULL,0
408,2024-04-15,Galicia,45-54,Partner,24,408,2024-04-15,34.5,active,NULL,0,2024-04-18,1,0,NULL,1
409,2025-11-14,Valencia,25-34,In-store,36,409,2025-11-14,31.82,active,NULL,0,2025-11-23,4,0,NULL,0
410,2024-01-11,Barcelona,18-24,Referral,24,410,2024-01-11,35.76,cancelled,2024-12-31,1,2024-01-17,4,0,NULL,1
411,2024-05-07,Canarias,35-44,In-store,36,411,2024-05-07,39.89,cancelled,2025-07-23,1,2024-05-27,18,0,NULL,0
412,2024-06-16,Madrid,25-34,Partner,24,412,2024-06-16,37.08,active,NULL,0,2024-06-23,4,0,NULL,1
413,2024-07-23,Valencia,25-34,Web,24,413,2024-07-23,27.76,active,NULL,0,2024-08-01,7,0,NULL,0
414,2024-04-06,Galicia,55+,Referral,36,414,2024-04-06,46.32,active,NULL,0,2024-04-14,6,0,NULL,0
415,2024-01-14,Galicia,25-34,Phone,24,415,2024-01-14,44.32,active,NULL,0,2024-01-20,4,0,NULL,0
416,2025-05-10,Canarias,55+,Phone,24,416,2025-05-10,28.13,active,NULL,0,2025-05-19,6,0,NULL,0
417,2025-12-09,Galicia,35-44,Phone,24,417,2025-12-09,47.01,active,NULL,0,2025-12-30,17,0,NULL,0
418,2024-03-30,Madrid,55+,Phone,36,418,2024-03-30,34.12,active,NULL,0,2024-04-05,3,0,NULL,1
419,2024-08-04,Canarias,25-34,Phone,24,419,2024-08-04,31.08,active,NULL,0,2024-08-12,3,0,NULL,1
420,2025-01-05,Valencia,45-54,Web,36,420,2025-01-05,29.15,active,NULL,0,2025-01-14,7,0,NULL,0
421,2025-11-09,Andalucía,35-44,Web,36,421,2025-11-09,47.43,active,NULL,0,2025-11-17,3,0,NULL,0
422,2025-05-22,Barcelona,55+,Referral,24,422,2025-05-22,32.26,active,NULL,0,2025-05-26,0,0,NULL,0
423,2025-07-14,País Vasco,25-34,Referral,24,423,2025-07-14,43.98,active,NULL,0,2025-07-20,5,0,NULL,0
424,2025-02-28,Andalucía,25-34,Phone,36,424,2025-02-28,41.99,active,NULL,0,2025-03-07,3,0,NULL,0
425,2024-10-31,Galicia,55+,Referral,24,425,2024-10-31,36.48,active,NULL,0,2024-11-08,3,0,NULL,1
426,2024-05-26,Madrid,25-34,Phone,24,426,2024-05-26,36.99,active,NULL,0,2024-06-03,4,0,NULL,0
427,2025-09-23,Madrid,45-54,Phone,36,427,2025-09-23,29.03,active,NULL,0,2025-09-28,3,0,NULL,1
428,2025-08-10,Valencia,18-24,Referral,24,428,2025-08-10,41.72,active,NULL,0,2025-08-22,9,0,NULL,0
429,2024-01-19,Madrid,18-24,Partner,24,429,2024-01-19,35.69,active,NULL,0,2024-01-31,7,0,NULL,0
430,2025-06-06,Andalucía,35-44,In-store,36,430,2025-06-06,40.36,cancelled,2025-08-11,1,2025-06-19,11,0,NULL,0
431,2024-03-02,Barcelona,35-44,Phone,24,431,2024-03-02,29.32,active,NULL,0,2024-03-09,4,0,NULL,0
432,2025-06-24,Andalucía,35-44,Phone,24,432,2025-06-24,45.11,active,NULL,0,2025-07-04,7,0,NULL,0
433,2025-08-26,Madrid,35-44,Web,24,433,2025-08-26,44.62,active,NULL,0,2025-09-04,4,0,NULL,0
434,2024-04-05,Madrid,45-54,Referral,36,434,2024-04-05,36.87,active,NULL,0,2024-04-16,6,0,NULL,0
435,2024-11-13,Andalucía,55+,Web,36,435,2024-11-13,35.91,active,NULL,0,2024-11-22,5,0,NULL,0
436,2024-03-31,Barcelona,25-34,Phone,24,436,2024-03-31,35.02,active,NULL,0,2024-04-07,4,0,NULL,0
437,2025-02-18,Barcelona,25-34,Web,24,437,2025-02-18,33.66,active,NULL,0,2025-03-05,12,0,NULL,0
438,2025-11-09,Barcelona,25-34,Partner,24,438,2025-11-09,27.38,active,NULL,0,2025-11-16,3,0,NULL,1
439,2024-02-29,Barcelona,45-54,Phone,24,439,2024-02-29,42.9,active,NULL,0,2024-03-05,4,0,NULL,0
