ticket_id,customer_id,created_date,issue_type,resolved_flag,resolution_time_hours
2225,4666,2025-10-09,False Alarm,True,12.3
2226,4666,2025-09-14,Sensor Issue,True,25.8
2227,4666,2025-08-28,Sensor Issue,True,1.0
2228,4668,2024-04-12,Installation Follow-up,True,8.0
2229,4668,2024-05-04,False Alarm,False,3.3
2230,4670,2024-12-19,Sensor Issue,True,7.8
2231,4670,2025-01-05,Sensor Issue,True,19.6
2232,4672,2025-05-30,Connectivity,True,9.0
2233,4672,2025-05-27,App/Login,True,10.2
2234,4673,2024-07-01,Sensor Issue,True,18.0
2235,4673,2024-07-25,Sensor Issue,True,20.9
2236,4673,2024-07-24,Installation Follow-up,False,10.1
2237,4674,2025-10-27,Sensor Issue,True,6.6
2238,4674,2025-11-19,App/Login,True,18.1
2239,4675,2025-10-08,Connectivity,True,1.0
2240,4675,2025-09-08,Installation Follow-up,True,3.8
2241,4675,2025-09-25,Installation Follow-up,True,2.4
2242,4677,2025-03-04,False Alarm,True,23.3
2243,4677,2025-03-08,Billing,True,39.1
2244,4680,2024-03-03,Connectivity,True,9.1
2245,4682,2024-06-18,Connectivity,True,39.7
2246,4688,2024-08-24,App/Login,True,13.1
2247,4703,2025-02-14,App/Login,True,20.5
2248,4703,2025-02-28,Connectivity,True,4.9
2249,4704,2025-10-30,Sensor Issue,True,22.7
2250,4705,2025-08-02,Sensor Issue,True,13.8
2251,4708,2025-03-07,Connectivity,False,12.2
2252,4708,2025-02-20,Connectivity,True,8.5
2253,4708,2025-03-10,Installation Follow-up,True,13.9
2254,4710,2024-11-24,Connectivity,True,20.7
2255,4710,2024-11-13,Billing,True,24.8
2256,4724,2024-03-16,False Alarm,True,17.6
2257,4724,2024-03-18,Installation Follow-up,True,32.5
2258,4731,2025-12-07,Connectivity,True,25.7
2259,4731,2025-12-14,Installation Follow-up,True,25.1
2260,4732,2025-05-29,Sensor Issue,True,23.1
2261,4734,2024-08-16,Sensor Issue,True,4.4
2262,4735,2025-09-02,Sensor Issue,True,11.3
2263,4735,2025-09-13,False Alarm,True,20.4
2264,4735,2025-10-03,Billing,True,35.7
2265,4735,2025-09-15,Sensor Issue,True,12.3
2266,4744,2024-08-30,App/Login,True,5.0
2267,4744,2024-09-24,False Alarm,True,5.6
2268,4744,2024-09-19,False Alarm,True,25.0
2269,4745,2025-06-26,Billing,True,37.9
2270,4745,2025-06-03,Sensor Issue,True,19.2
2271,4745,2025-06-29,Connectivity,True,13.5
2272,4746,2024-09-30,Installation Follow-up,True,10.6
2273,4747,2025-08-26,Billing,True,35.6
2274,4750,2024-11-20,Sensor Issue,True,25.8
2275,4751,2024-02-12,Installation Follow-up,True,1.0
2276,4755,2024-07-07,Installation Follow-up,True,18.7
2277,4755,2024-06-22,False Alarm,True,1.0
2278,4755,2024-06-05,App/Login,True,16.1
2279,4765,2024-11-26,False Alarm,True,27.7
2280,4770,2024-02-29,App/Login,True,18.5
2281,4776,2024-03-27,Billing,True,20.5
2282,4776,2024-03-14,Sensor Issue,True,27.3
2283,4785,2025-10-21,False Alarm,True,15.6
2284,4785,2025-09-19,Sensor Issue,True,14.7
2285,4789,2024-08-29,Connectivity,True,10.0
2286,4790,2025-04-07,Sensor Issue,True,27.6
2287,4790,2025-04-03,False Alarm,True,27.2
2288,4790,2025-04-01,False Alarm,True,22.3
2289,4790,2025-03-14,False Alarm,True,1.0
2290,4791,2024-07-15,App/Login,False,20.7
2291,4792,2026-02-08,Sensor Issue,True,20.6
2292,4792,2026-01-30,False Alarm,True,20.3
2293,4793,2025-12-30,False Alarm,True,29.6
2294,4793,2026-01-03,App/Login,True,26.9
2295,4795,2024-12-13,App/Login,True,36.5
2296,4795,2024-10-31,Installation Follow-up,True,22.0
2297,4796,2024-07-11,False Alarm,True,7.3
2298,4799,2024-11-11,False Alarm,False,19.1
2299,4800,2025-04-09,Sensor Issue,True,24.6
2300,4803,2024-07-28,False Alarm,True,17.4
2301,4808,2025-10-29,Billing,True,33.9
2302,4817,2025-11-11,Sensor Issue,True,16.6
2303,4817,2025-10-25,Sensor Issue,True,16.0
2304,4817,2025-09-30,Sensor Issue,True,17.1
2305,4823,2025-10-27,Sensor Issue,True,21.4
2306,4823,2025-12-20,Sensor Issue,True,28.3
2307,4832,2024-03-21,Installation Follow-up,True,18.7
2308,4832,2024-05-05,Connectivity,True,26.8
2309,4833,2024-10-27,False Alarm,True,12.9
2310,4835,2025-12-15,False Alarm,True,5.5
2311,4839,2025-09-18,Sensor Issue,True,28.0
2312,4839,2025-10-02,Sensor Issue,True,34.3
2313,4842,2024-05-29,Connectivity,True,24.5
2314,4842,2024-04-26,App/Login,False,23.8
2315,4844,2024-06-27,Sensor Issue,True,20.4
2316,4859,2024-08-18,App/Login,True,3.1
2317,4863,2025-10-20,Sensor Issue,True,14.0
2318,4863,2025-11-17,False Alarm,True,8.3
2319,4865,2025-10-11,Sensor Issue,True,8.5
2320,4872,2026-01-05,App/Login,True,8.8
2321,4872,2025-12-14,Installation Follow-up,True,14.7
2322,4872,2026-01-07,False Alarm,False,4.8
2323,4873,2024-02-14,Installation Follow-up,True,17.9
2324,4874,2025-03-25,Connectivity,True,8.2
2325,4874,2025-04-08,Connectivity,True,5.0
2326,4877,2024-12-07,Installation Follow-up,True,9.3
2327,4880,2025-07-21,Sensor Issue,True,26.1
2328,4880,2025-07-06,Billing,True,11.4
2329,4883,2025-01-12,Billing,True,5.8
2330,4885,2024-01-17,Sensor Issue,True,25.6
2331,4886,2024-07-23,App/Login,True,28.2
2332,4886,2024-07-25,App/Login,True,11.8
2333,4886,2024-06-26,App/Login,True,19.5
2334,4889,2024-09-22,Connectivity,True,13.7
2335,4889,2024-09-12,Sensor Issue,True,16.6
2336,4889,2024-09-21,Sensor Issue,True,21.3
2337,4890,2025-02-15,False Alarm,True,22.2
2338,4891,2025-09-24,Connectivity,True,22.0
2339,4891,2025-09-30,Sensor Issue,True,25.7
2340,4891,2025-09-09,False Alarm,True,28.7
2341,4899,2025-07-10,Sensor Issue,True,32.6
2342,4899,2025-07-21,False Alarm,True,9.5
2343,4899,2025-08-04,Installation Follow-up,True,36.0
2344,4900,2025-04-29,App/Login,True,15.3
2345,4900,2025-04-22,Connectivity,True,24.0
2346,4906,2025-04-22,Connectivity,True,30.7
2347,4915,2025-08-12,Connectivity,True,23.8
2348,4915,2025-07-24,False Alarm,True,16.5
2349,4916,2024-05-04,Connectivity,True,24.5
2350,4916,2024-04-22,Sensor Issue,True,3.5
2351,4916,2024-04-24,Sensor Issue,True,25.5
2352,4920,2025-01-26,Billing,True,20.6
2353,4920,2025-01-28,Installation Follow-up,True,23.1
2354,4921,2026-01-18,False Alarm,True,25.6
2355,4921,2025-12-17,Connectivity,True,28.4
2356,4925,2024-09-03,Installation Follow-up,True,25.0
2357,4925,2024-10-12,App/Login,True,3.3
2358,4929,2024-07-07,Connectivity,True,7.9
2359,4931,2024-03-07,Sensor Issue,True,4.8
2360,4931,2024-03-11,Installation Follow-up,True,12.1
2361,4933,2025-11-04,False Alarm,True,4.4
2362,4934,2025-10-26,Billing,True,19.2
2363,4934,2025-09-26,Billing,True,15.2
2364,4940,2024-09-15,False Alarm,True,27.2
2365,4940,2024-10-25,App/Login,True,14.8
2366,4942,2024-12-01,Connectivity,True,1.8
2367,4946,2025-07-29,Installation Follow-up,True,19.0
2368,4946,2025-08-03,False Alarm,True,18.5
2369,4951,2024-09-11,Installation Follow-up,True,27.1
2370,4953,2025-08-11,Installation Follow-up,True,12.4
2371,4953,2025-08-24,Billing,True,22.5
2372,4954,2024-05-16,App/Login,True,18.6
2373,4954,2024-04-27,Connectivity,True,25.2
2374,4954,2024-06-08,Sensor Issue,True,20.9
2375,4957,2024-06-24,App/Login,True,26.8
2376,4957,2024-06-23,Sensor Issue,True,23.1
2377,4962,2025-01-31,Installation Follow-up,True,15.4
2378,4962,2025-01-04,Installation Follow-up,True,20.8
2379,4962,2025-02-06,Installation Follow-up,True,13.9
2380,4962,2025-01-15,App/Login,True,19.5
2381,4963,2026-01-17,Installation Follow-up,True,2.8
2382,4963,2026-02-01,Sensor Issue,False,21.5
2383,4963,2026-01-08,Installation Follow-up,True,31.6
2384,4966,2024-04-03,Sensor Issue,True,20.6
2385,4966,2024-05-11,Installation Follow-up,True,20.9
2386,4967,2024-07-30,Installation Follow-up,True,10.7
2387,4967,2024-08-02,Sensor Issue,True,15.4
2388,4968,2024-09-07,Billing,True,2.8
2389,4968,2024-10-01,Installation Follow-up,True,25.5
2390,4968,2024-10-29,Connectivity,True,18.4
2391,4968,2024-09-18,Installation Follow-up,True,17.8
2392,4970,2025-08-29,False Alarm,True,1.0
2393,4970,2025-09-20,Installation Follow-up,True,22.3
2394,4972,2024-11-04,App/Login,True,23.9
2395,4972,2024-11-27,Sensor Issue,False,11.2
2396,4972,2024-11-11,False Alarm,True,26.2
2397,4984,2024-10-30,Sensor Issue,True,15.4
2398,4985,2024-07-04,App/Login,False,13.2
2399,4990,2025-12-05,Billing,True,11.6
2400,4990,2025-12-05,Installation Follow-up,True,28.4
2401,4990,2025-10-20,App/Login,True,20.3
2402,4994,2025-04-05,Sensor Issue,True,29.8
2403,4994,2025-02-23,False Alarm,True,27.1
2404,4996,2024-06-14,App/Login,True,10.6
