customer_id,signup_date,region,age_group,acquisition_channel,contract_length_months
581,2024-03-09,Barcelona,35-44,In-store,24
582,2025-09-01,Andalucía,35-44,Partner,24
583,2024-03-19,Madrid,25-34,Referral,36
584,2024-02-07,Andalucía,45-54,Partner,36
585,2024-10-22,Madrid,35-44,Referral,36
586,2025-11-07,País Vasco,45-54,Web,24
587,2025-05-18,Canarias,25-34,Web,24
588,2024-03-13,Madrid,25-34,In-store,24
589,2025-09-03,Valencia,55+,Phone,24
590,2025-09-08,Madrid,55+,Web,36
591,2025-08-08,Barcelona,25-34,In-store,36
592,2025-10-21,Madrid,45-54,Partner,36
593,2024-06-24,Barcelona,35-44,Web,36
594,2025-12-17,Canarias,45-54,Phone,36
595,2024-08-22,Madrid,35-44,Phone,24
596,2025-08-09,Galicia,35-44,Web,24
597,2025-02-27,Madrid,18-24,Web,24
598,2025-07-23,Andalucía,25-34,Phone,24
599,2025-04-03,Valencia,45-54,In-store,24
600,2025-04-14,Canarias,35-44,Phone,24
601,2025-03-26,Madrid,18-24,Phone,36
602,2025-07-23,Madrid,25-34,Partner,24
603,2025-06-24,País Vasco,35-44,Web,36
604,2024-04-08,País Vasco,45-54,Phone,36
605,2025-08-26,Andalucía,35-44,Web,36
606,2025-01-26,Madrid,45-54,Partner,36
607,2024-08-24,Barcelona,55+,Web,24
608,2025-01-10,Galicia,25-34,Phone,36
609,2025-12-07,Andalucía,45-54,Phone,24
610,2025-09-18,Andalucía,25-34,In-store,36
611,2025-09-01,Barcelona,35-44,Partner,24
612,2024-12-04,Barcelona,25-34,Referral,24
613,2025-07-27,Canarias,18-24,Partner,36
614,2024-10-08,País Vasco,18-24,Web,36
615,2025-05-16,Madrid,25-34,Web,24
616,2025-04-12,Canarias,55+,Web,36
617,2024-07-01,Andalucía,35-44,Web,24
618,2024-07-13,Barcelona,55+,Web,36
619,2024-02-14,Barcelona,35-44,Web,24
620,2024-04-12,País Vasco,45-54,Partner,24
621,2024-11-12,Barcelona,25-34,Partner,24
622,2024-12-15,Andalucía,35-44,Web,24
623,2024-04-30,Andalucía,35-44,Phone,24
624,2024-10-31,Madrid,55+,Web,24
625,2025-03-17,Canarias,55+,Phone,24
626,2024-06-19,Barcelona,25-34,Phone,24
627,2024-09-04,Valencia,45-54,Web,24
628,2024-09-25,Andalucía,45-54,Web,24
629,2025-01-04,Andalucía,35-44,Referral,36
630,2024-09-24,Valencia,25-34,Phone,36
631,2025-06-22,Andalucía,45-54,Phone,24
632,2024-08-27,Galicia,45-54,Web,36
633,2024-11-13,País Vasco,25-34,Web,24
634,2024-10-04,Galicia,35-44,Web,24
635,2024-05-13,Barcelona,25-34,Referral,36
636,2025-05-16,Valencia,55+,Web,36
637,2024-06-21,Andalucía,25-34,Web,36
638,2024-08-05,Madrid,25-34,Referral,24
639,2025-08-02,País Vasco,25-34,Phone,36
640,2025-11-24,Barcelona,55+,Web,24
641,2025-05-05,Barcelona,45-54,Partner,24
642,2025-10-31,Barcelona,18-24,Phone,24
643,2025-09-16,Barcelona,25-34,Referral,36
644,2024-12-17,Barcelona,45-54,Web,24
645,2025-07-17,Andalucía,35-44,In-store,36
646,2024-08-28,Andalucía,18-24,Web,36
647,2024-12-02,Barcelona,55+,In-store,36
648,2025-01-26,Madrid,25-34,In-store,36
649,2025-12-03,Galicia,35-44,In-store,36
650,2025-09-12,Madrid,25-34,In-store,24
651,2024-12-23,Valencia,45-54,Partner,24
652,2025-04-22,Andalucía,45-54,Web,24
653,2024-05-27,Andalucía,35-44,Web,24
654,2025-08-11,Galicia,45-54,Web,24
655,2025-02-08,Andalucía,55+,Phone,24
656,2025-01-24,Canarias,45-54,Web,24
657,2025-07-14,Galicia,35-44,In-store,24
658,2025-04-07,Barcelona,35-44,Partner,24
659,2024-02-22,Barcelona,55+,Referral,36
660,2024-07-29,Barcelona,18-24,Phone,24
661,2024-05-09,Barcelona,18-24,In-store,36
662,2025-06-21,Andalucía,25-34,In-store,36
663,2024-01-26,Barcelona,55+,Referral,24
664,2024-05-27,Barcelona,25-34,In-store,36
665,2025-03-12,Barcelona,25-34,Web,24
666,2025-05-22,Andalucía,45-54,Web,36
667,2025-01-02,Andalucía,25-34,Referral,24
668,2025-09-21,Canarias,25-34,Partner,24
669,2025-11-02,Madrid,35-44,In-store,24
670,2024-04-06,Barcelona,25-34,In-store,24
671,2025-11-27,Canarias,55+,Partner,36
672,2025-03-25,Andalucía,25-34,In-store,36
673,2025-04-10,Andalucía,55+,Referral,36
674,2024-03-10,Andalucía,35-44,Referral,36
675,2025-03-30,Madrid,25-34,Web,36
676,2025-06-14,Galicia,25-34,Web,24
677,2025-02-28,Andalucía,35-44,Web,36
678,2024-03-02,Andalucía,25-34,Phone,24
679,2025-01-17,Andalucía,25-34,In-store,24
680,2025-11-15,Barcelona,55+,In-store,24
681,2025-06-12,Barcelona,35-44,Phone,36
682,2024-04-10,País Vasco,55+,Web,24
683,2025-12-02,Valencia,25-34,Phone,24
684,2025-12-01,Madrid,25-34,In-store,24
685,2024-05-03,Barcelona,35-44,Partner,24
686,2025-08-08,Canarias,25-34,Web,24
687,2024-10-24,Barcelona,25-34,Web,36
688,2025-03-09,Valencia,25-34,Phone,36
689,2024-11-21,Andalucía,18-24,Phone,24
690,2025-07-26,País Vasco,45-54,In-store,24
691,2025-12-29,Andalucía,25-34,Referral,24
692,2025-08-04,Galicia,55+,Web,24
693,2025-11-11,Madrid,25-34,Web,24
694,2025-11-22,Canarias,25-34,Phone,36
695,2024-03-06,Galicia,35-44,Web,36
696,2024-07-04,Valencia,35-44,Phone,24
697,2025-06-11,Andalucía,55+,Web,24
698,2025-03-07,Barcelona,55+,Web,24
699,2024-02-06,Valencia,18-24,In-store,24
700,2024-03-10,Madrid,35-44,Web,36
701,2025-01-15,Madrid,55+,In-store,36
702,2025-03-26,Canarias,18-24,Web,36
703,2024-05-02,Barcelona,35-44,Web,36
704,2024-05-05,Andalucía,25-34,Web,36
705,2024-04-04,Barcelona,35-44,Web,36
706,2025-02-16,Barcelona,35-44,Web,24
707,2024-01-06,Barcelona,35-44,In-store,24
708,2025-02-22,Barcelona,55+,Referral,24
709,2024-12-13,Andalucía,35-44,Web,24
710,2024-12-06,Canarias,55+,Web,24
711,2025-05-11,Valencia,45-54,Web,24
712,2025-01-17,Canarias,25-34,In-store,36
713,2025-06-15,Andalucía,35-44,Web,36
714,2025-07-12,Andalucía,35-44,Web,24
715,2025-11-03,Barcelona,55+,In-store,24
716,2025-08-07,Madrid,25-34,In-store,36
717,2025-01-13,Galicia,55+,Partner,24
718,2024-12-25,Andalucía,35-44,Web,24
719,2024-06-21,Valencia,35-44,Phone,24
720,2025-03-14,País Vasco,35-44,Web,24
721,2024-04-11,Barcelona,35-44,Partner,24
722,2025-11-11,País Vasco,45-54,In-store,36
723,2025-09-09,Barcelona,45-54,Web,36
724,2024-03-28,Canarias,25-34,In-store,36
725,2025-07-28,Barcelona,35-44,Phone,24
726,2024-03-26,Madrid,25-34,In-store,36
727,2025-06-11,Andalucía,45-54,Web,36
728,2024-03-05,Madrid,35-44,Web,24
729,2024-12-22,Canarias,25-34,Web,36
730,2025-04-25,Andalucía,45-54,Partner,24
731,2025-06-16,Barcelona,35-44,Web,24
732,2024-11-02,Madrid,35-44,Web,24
733,2025-11-04,Canarias,45-54,In-store,24
734,2025-07-20,Andalucía,45-54,In-store,24
735,2024-06-01,Galicia,45-54,Partner,24
736,2025-05-05,Madrid,25-34,Partner,24
737,2025-06-18,Canarias,25-34,Partner,36
738,2024-08-31,Andalucía,45-54,Partner,24
739,2025-06-23,Andalucía,25-34,Web,24
740,2025-10-18,Barcelona,25-34,Web,24
741,2025-08-20,Madrid,25-34,Phone,36
742,2025-07-11,Canarias,25-34,Web,24
743,2025-04-08,Canarias,55+,Phone,36
744,2024-07-16,Barcelona,25-34,Phone,24
745,2025-08-04,Canarias,25-34,Web,24
746,2024-09-23,Madrid,55+,In-store,24
747,2025-01-24,Madrid,55+,Partner,24
748,2024-08-17,Madrid,25-34,Phone,36
749,2024-08-16,Barcelona,55+,Referral,36
750,2024-04-25,Madrid,25-34,Web,24
751,2025-12-03,Barcelona,45-54,Web,36
752,2024-04-18,Madrid,18-24,Web,24
753,2024-03-04,País Vasco,35-44,Phone,24
754,2025-11-15,Galicia,25-34,Web,24
755,2025-02-09,Andalucía,45-54,In-store,24
756,2024-11-16,Madrid,18-24,Web,36
757,2025-06-23,País Vasco,35-44,Phone,24
758,2024-10-07,Barcelona,45-54,Phone,24
759,2024-04-03,País Vasco,18-24,Web,24
760,2025-06-17,Andalucía,55+,Partner,24
761,2024-05-08,Barcelona,35-44,Partner,24
762,2025-02-08,Madrid,25-34,In-store,36
763,2025-11-24,Galicia,25-34,Partner,24
764,2025-11-15,Canarias,25-34,Phone,24
765,2024-09-20,Andalucía,25-34,Phone,24
766,2025-07-24,Canarias,35-44,Partner,24
767,2025-03-23,Canarias,45-54,Web,24
768,2024-12-16,Madrid,35-44,Phone,36
769,2024-04-12,País Vasco,35-44,Web,36
770,2024-10-02,Barcelona,45-54,Partner,24
771,2025-04-21,Valencia,25-34,Web,36
772,2025-12-22,Madrid,45-54,Referral,24
773,2024-01-04,Canarias,55+,Web,36
774,2025-06-08,País Vasco,25-34,Phone,36
775,2025-09-10,Barcelona,35-44,Web,36
776,2025-11-26,Barcelona,55+,Web,36
777,2024-11-05,Valencia,35-44,Web,24
778,2024-03-27,País Vasco,55+,Partner,24
779,2024-07-17,Canarias,25-34,Web,24
780,2025-09-13,Barcelona,35-44,Web,24
781,2025-10-03,Valencia,25-34,Web,36
782,2025-04-10,Andalucía,18-24,Web,24
783,2024-03-30,Barcelona,55+,Referral,24
784,2024-03-30,Valencia,25-34,Phone,24
785,2024-12-15,Madrid,55+,In-store,24
786,2025-03-06,Madrid,45-54,Phone,36
787,2024-01-24,Valencia,55+,Phone,36
788,2025-05-16,Galicia,55+,In-store,24
789,2025-02-02,Barcelona,35-44,Web,24
790,2024-01-09,Barcelona,55+,In-store,24
791,2024-03-10,País Vasco,45-54,Phone,24
792,2024-11-28,Canarias,35-44,Web,36
793,2025-06-12,Valencia,45-54,Referral,24
794,2025-08-26,Madrid,25-34,Web,24
795,2024-11-11,Andalucía,18-24,Referral,24
796,2024-08-03,Valencia,25-34,Referral,36
797,2025-12-08,Andalucía,35-44,Web,36
798,2024-12-01,Barcelona,25-34,Web,24
799,2024-08-18,Madrid,35-44,In-store,24
800,2024-11-19,Barcelona,45-54,Web,24
801,2024-01-09,Andalucía,45-54,Partner,36
802,2024-08-08,Barcelona,55+,Web,24
803,2025-01-11,Barcelona,55+,Web,24
804,2025-11-02,Valencia,55+,Phone,36
805,2025-06-23,País Vasco,45-54,In-store,36
806,2025-07-25,Madrid,25-34,Partner,24
807,2025-02-02,Andalucía,55+,Partner,24
808,2024-03-21,Andalucía,25-34,Web,24
809,2024-10-12,Barcelona,25-34,Phone,24
810,2025-12-29,Canarias,25-34,Web,24
811,2024-02-02,Galicia,35-44,Web,36
812,2025-10-04,Barcelona,45-54,Web,36
813,2025-05-15,Madrid,18-24,Phone,24
814,2024-07-26,Barcelona,45-54,Web,24
815,2025-07-22,Madrid,25-34,Web,24
816,2025-09-03,Andalucía,25-34,Partner,24
817,2024-02-01,Galicia,25-34,Web,36
818,2024-03-18,Galicia,25-34,Referral,24
819,2025-05-01,Barcelona,45-54,Web,24
820,2025-12-31,Valencia,18-24,Web,24
821,2024-01-18,Madrid,25-34,In-store,24
822,2025-05-01,Andalucía,18-24,Phone,24
823,2024-04-09,Madrid,45-54,In-store,36
824,2025-04-20,Canarias,55+,Phone,36
825,2025-03-31,Galicia,45-54,Web,24
826,2024-03-07,Barcelona,35-44,Partner,36
827,2025-05-12,Andalucía,55+,Phone,24
828,2025-10-17,Andalucía,25-34,Phone,36
829,2025-09-23,País Vasco,18-24,Web,24
830,2024-01-22,Valencia,35-44,Web,24
831,2024-06-28,Madrid,25-34,Web,36
832,2024-06-25,Andalucía,35-44,In-store,24
833,2024-11-27,Madrid,35-44,Web,24
834,2024-04-14,Andalucía,25-34,Referral,24
835,2025-09-16,Barcelona,35-44,Web,24
836,2025-07-21,Andalucía,35-44,Phone,24
837,2025-08-13,Galicia,25-34,Web,24
838,2024-05-24,Madrid,55+,Partner,36
839,2024-01-11,Valencia,45-54,In-store,24
840,2025-10-27,País Vasco,18-24,Phone,24
841,2024-07-30,Madrid,25-34,Web,24
842,2025-04-24,Andalucía,25-34,In-store,36
843,2025-10-26,Andalucía,18-24,Web,24
844,2024-01-27,Barcelona,18-24,Phone,24
845,2024-01-05,Galicia,25-34,Partner,24
846,2024-01-04,Valencia,55+,Web,36
847,2024-04-24,Andalucía,55+,Partner,36
848,2024-02-07,Madrid,45-54,Partner,24
849,2025-08-22,Madrid,35-44,Web,36
850,2025-03-18,Madrid,45-54,Web,24
851,2025-12-17,Galicia,45-54,Phone,24
852,2025-08-08,Galicia,55+,In-store,24
853,2025-12-05,País Vasco,45-54,Phone,24
854,2024-06-23,Madrid,45-54,Phone,24
855,2024-07-29,Andalucía,45-54,Web,24
856,2025-09-12,País Vasco,35-44,Web,24
857,2024-06-28,Andalucía,25-34,Web,24
858,2024-02-11,Madrid,25-34,Web,24
859,2025-05-04,Galicia,35-44,Web,36
860,2025-08-08,Madrid,25-34,Web,36
861,2025-12-08,Madrid,25-34,Partner,24
862,2025-11-09,Galicia,18-24,Partner,24
863,2024-03-28,Valencia,25-34,Web,24
864,2025-07-18,Barcelona,55+,Phone,24
865,2025-09-10,Andalucía,35-44,Web,24
866,2025-05-25,Canarias,25-34,Web,24
867,2025-08-22,Madrid,35-44,Referral,36
868,2025-09-04,País Vasco,25-34,Phone,36
869,2024-11-22,Barcelona,45-54,Web,24
870,2024-01-30,Madrid,45-54,Web,24
871,2024-11-29,Valencia,18-24,Partner,36
872,2024-05-27,Andalucía,35-44,Web,24
873,2024-03-24,Madrid,18-24,Referral,36
874,2024-04-01,Valencia,45-54,Phone,24
875,2025-05-24,Andalucía,55+,Web,24
876,2025-01-03,Andalucía,55+,Phone,24
877,2025-01-29,País Vasco,25-34,Partner,24
878,2025-06-28,Galicia,45-54,Phone,36
879,2025-02-04,Valencia,45-54,Referral,24
880,2025-04-05,Valencia,55+,Referral,36
881,2024-03-03,Valencia,25-34,Web,24
882,2025-09-14,Andalucía,35-44,Web,36
883,2024-11-24,Madrid,25-34,Web,36
884,2024-04-23,Barcelona,18-24,Partner,24
885,2025-08-17,Madrid,45-54,Partner,24
886,2025-06-21,Barcelona,35-44,Web,36
887,2024-02-08,Canarias,25-34,Referral,24
888,2024-05-21,Andalucía,55+,Web,36
889,2024-01-12,Valencia,35-44,In-store,24
890,2024-07-16,Andalucía,55+,In-store,24
891,2024-03-14,Andalucía,45-54,Web,24
892,2025-06-02,Valencia,55+,Web,36
893,2025-01-16,Valencia,45-54,Web,36
894,2025-12-17,Andalucía,25-34,Referral,24
895,2025-07-01,Madrid,18-24,Web,36
896,2025-03-23,Andalucía,55+,In-store,36
897,2025-01-07,Andalucía,25-34,Phone,24
898,2024-02-09,País Vasco,35-44,Phone,24
899,2024-02-21,Canarias,35-44,Referral,36
900,2025-03-26,País Vasco,25-34,Phone,36
901,2024-01-04,Valencia,25-34,In-store,24
902,2024-01-31,Madrid,35-44,Phone,36
903,2024-06-09,Andalucía,35-44,Web,24
904,2025-10-08,Galicia,45-54,Web,36
905,2024-12-01,Canarias,18-24,Web,36
906,2025-06-02,Galicia,35-44,Partner,36
907,2024-10-27,Madrid,25-34,Web,24
908,2024-05-06,Andalucía,35-44,Phone,24
909,2024-09-28,Galicia,25-34,Web,24
910,2024-03-08,Andalucía,25-34,Partner,24
911,2025-07-17,Andalucía,45-54,In-store,36
912,2024-05-14,Valencia,25-34,Partner,24
913,2024-10-02,Andalucía,45-54,Referral,24
914,2025-12-17,Barcelona,25-34,Web,24
915,2025-03-08,Madrid,25-34,Web,24
916,2024-12-01,Galicia,25-34,Phone,24
917,2025-01-31,Canarias,55+,Web,36
918,2025-07-27,Galicia,35-44,Partner,36
919,2024-07-05,Barcelona,25-34,In-store,24
920,2025-04-10,Madrid,35-44,Web,36
921,2025-09-29,Barcelona,35-44,Referral,36
922,2025-02-22,Galicia,45-54,Web,24
923,2024-11-22,Andalucía,55+,Partner,36
924,2024-04-16,Canarias,35-44,Phone,24
925,2024-06-30,Barcelona,35-44,Partner,24
926,2025-11-22,Andalucía,25-34,Web,24
927,2025-01-30,País Vasco,55+,Referral,24
928,2024-08-08,Barcelona,35-44,Referral,36
929,2024-11-01,Canarias,25-34,Phone,36
930,2025-02-26,Andalucía,55+,Phone,36
931,2025-01-27,Madrid,55+,Partner,24
932,2025-05-26,Madrid,35-44,Phone,24
933,2024-07-07,Galicia,25-34,Phone,36
934,2025-04-19,Andalucía,45-54,Phone,24
935,2024-11-19,País Vasco,55+,In-store,24
936,2025-11-18,País Vasco,35-44,Partner,24
937,2024-04-25,Valencia,25-34,Web,24
938,2024-04-18,País Vasco,25-34,Referral,24
939,2024-12-03,Canarias,25-34,Web,24
940,2025-01-06,Madrid,25-34,Web,24
941,2025-05-20,País Vasco,45-54,Referral,24
942,2024-10-22,Barcelona,25-34,Web,24
943,2025-10-29,Barcelona,35-44,Web,24
944,2024-12-12,Valencia,55+,Phone,24
945,2024-04-04,Galicia,35-44,In-store,36
946,2024-03-28,Madrid,25-34,Web,24
947,2025-12-12,Valencia,55+,Phone,36
948,2024-04-08,Andalucía,25-34,Web,36
949,2025-11-23,Madrid,55+,Phone,24
950,2024-07-22,País Vasco,18-24,Web,36
951,2024-03-09,Canarias,35-44,Web,36
952,2024-08-10,Madrid,45-54,Referral,24
953,2025-03-25,Madrid,35-44,Partner,24
954,2024-11-08,Canarias,35-44,In-store,24
955,2025-07-28,Madrid,25-34,Referral,36
956,2025-03-22,Madrid,35-44,Referral,36
957,2024-10-19,Canarias,25-34,In-store,36
958,2025-04-08,Galicia,45-54,Web,36
959,2025-12-11,Andalucía,35-44,In-store,24
960,2024-10-28,Andalucía,35-44,Phone,36
961,2024-04-22,Galicia,18-24,Web,24
962,2024-10-25,Andalucía,35-44,Phone,36
963,2025-09-06,Andalucía,35-44,Web,24
964,2024-06-08,Galicia,25-34,Phone,24
965,2025-11-24,Andalucía,45-54,In-store,36
966,2025-03-06,Valencia,18-24,Phone,36
967,2025-03-15,Barcelona,25-34,Web,24
968,2024-08-19,Valencia,45-54,Web,24
969,2025-11-03,Andalucía,25-34,In-store,24
970,2024-01-27,Barcelona,25-34,Phone,36
971,2024-08-06,Valencia,45-54,Phone,24
972,2024-11-01,País Vasco,45-54,In-store,24
973,2024-12-14,Valencia,18-24,In-store,24
974,2024-12-12,Madrid,25-34,Phone,24
975,2024-04-18,Barcelona,35-44,Partner,24
976,2024-06-13,Barcelona,35-44,Web,24
977,2024-03-10,País Vasco,35-44,Referral,36
978,2025-02-22,Valencia,45-54,Phone,36
979,2024-09-13,Barcelona,45-54,Partner,36
980,2025-02-17,País Vasco,55+,Web,24
981,2025-03-07,Madrid,25-34,Partner,24
982,2025-05-28,Madrid,25-34,Web,36
983,2025-02-03,Galicia,25-34,Phone,36
984,2025-04-18,Andalucía,25-34,Partner,24
985,2025-03-05,País Vasco,35-44,In-store,36
986,2025-04-21,Galicia,55+,Web,36
987,2025-03-26,Canarias,25-34,In-store,36
988,2024-08-19,Madrid,25-34,Web,36
989,2024-06-29,País Vasco,35-44,Phone,24
990,2025-07-29,Andalucía,55+,Web,24
991,2024-09-07,Madrid,25-34,Web,24
992,2025-02-05,Canarias,45-54,In-store,24
993,2024-05-23,Valencia,55+,Web,36
994,2024-11-11,Galicia,35-44,Referral,24
995,2025-01-22,Andalucía,35-44,Web,24
996,2025-04-02,Andalucía,35-44,Partner,36
997,2025-01-19,Madrid,25-34,Web,36
998,2024-09-20,Galicia,35-44,Partner,36
999,2025-12-04,Andalucía,25-34,Referral,24
1000,2025-01-09,Madrid,45-54,Phone,36
1001,2025-08-13,Madrid,55+,Web,24
1002,2025-06-22,País Vasco,25-34,In-store,24
1003,2025-02-12,Madrid,35-44,Partner,24
1004,2025-10-09,Andalucía,25-34,Web,36
1005,2024-04-03,Andalucía,25-34,Partner,36
1006,2025-11-04,Barcelona,45-54,Partner,24
1007,2025-09-13,Andalucía,25-34,In-store,24
1008,2025-01-03,Barcelona,45-54,Web,36
1009,2025-06-20,Canarias,25-34,Phone,36
1010,2025-01-15,Galicia,45-54,Referral,24
1011,2024-07-15,Barcelona,35-44,Phone,36
1012,2025-08-07,Andalucía,35-44,Phone,36
1013,2024-06-28,Valencia,45-54,Referral,36
1014,2024-08-17,Canarias,35-44,Web,36
1015,2025-01-14,Barcelona,25-34,Phone,36
1016,2025-09-04,Andalucía,55+,In-store,36
1017,2024-10-07,Canarias,25-34,Partner,24
1018,2024-12-27,Madrid,25-34,Referral,24
1019,2024-01-31,Andalucía,35-44,Partner,24
1020,2024-03-25,Madrid,35-44,Web,36
1021,2024-02-10,Andalucía,35-44,Phone,24
1022,2024-02-22,Barcelona,55+,Web,36
1023,2025-09-26,Canarias,35-44,Referral,24
1024,2025-09-07,Valencia,25-34,Web,24
1025,2025-08-23,Madrid,25-34,Phone,24
1026,2024-02-10,Galicia,25-34,Phone,24
1027,2024-02-26,Galicia,45-54,Web,24
1028,2024-07-24,Andalucía,25-34,Web,24
1029,2025-02-17,País Vasco,35-44,Partner,36
1030,2024-09-01,Barcelona,35-44,Web,24
1031,2024-12-22,Andalucía,45-54,Referral,24
1032,2024-05-06,Madrid,18-24,Referral,24
1033,2025-06-18,Madrid,25-34,Web,24
1034,2024-08-17,Canarias,55+,In-store,24
1035,2024-02-18,País Vasco,35-44,Web,36
1036,2025-06-26,Barcelona,35-44,Web,36
1037,2025-10-21,Madrid,45-54,Web,24
1038,2024-01-11,Canarias,55+,In-store,24
1039,2024-11-15,Madrid,25-34,Partner,24
1040,2025-08-27,Barcelona,55+,Web,24
1041,2025-05-31,Madrid,25-34,Partner,36
1042,2025-09-18,Madrid,55+,Partner,24
1043,2024-10-30,Barcelona,25-34,In-store,36
1044,2024-09-29,Canarias,25-34,Phone,24
1045,2025-06-02,Barcelona,25-34,In-store,24
1046,2024-04-22,Valencia,45-54,Partner,24
1047,2024-06-24,País Vasco,55+,Web,24
1048,2025-03-15,Andalucía,25-34,In-store,36
1049,2025-05-03,País Vasco,25-34,Web,24
1050,2024-03-28,Andalucía,25-34,Partner,36
1051,2025-01-06,Andalucía,25-34,Partner,36
1052,2024-09-23,Andalucía,45-54,Web,24
1053,2025-01-01,País Vasco,18-24,Web,24
1054,2025-12-01,Andalucía,55+,Partner,24
1055,2024-02-26,País Vasco,55+,In-store,24
1056,2025-12-28,Madrid,25-34,In-store,36
1057,2024-11-24,Andalucía,35-44,Partner,24
1058,2025-07-18,País Vasco,55+,Web,36
1059,2024-11-06,Barcelona,55+,Web,36
1060,2024-08-15,Galicia,45-54,In-store,24
1061,2025-07-17,Barcelona,18-24,Phone,36
1062,2025-05-17,Barcelona,18-24,Partner,24
1063,2024-04-15,Galicia,45-54,Web,36
1064,2025-05-30,Barcelona,35-44,Web,24
1065,2025-07-04,Valencia,45-54,Partner,36
1066,2024-10-10,Barcelona,45-54,Partner,36
1067,2025-11-07,Galicia,35-44,Partner,36
1068,2025-04-13,Valencia,25-34,Web,24
1069,2024-08-31,Andalucía,35-44,In-store,36
1070,2024-01-08,País Vasco,55+,Phone,24
1071,2025-05-08,Andalucía,25-34,In-store,36
1072,2024-06-01,Canarias,18-24,Partner,24
1073,2025-07-07,País Vasco,55+,Phone,24
1074,2025-01-18,Valencia,45-54,Partner,24
1075,2024-12-07,Canarias,35-44,Phone,24
1076,2024-04-29,Andalucía,55+,Phone,24
1077,2025-06-04,Madrid,35-44,Partner,36
1078,2024-05-01,Barcelona,55+,Web,24
1079,2024-11-01,Andalucía,55+,Referral,36
1080,2025-09-03,Madrid,25-34,Web,24
1081,2025-11-03,Andalucía,35-44,Web,36
1082,2025-12-24,Barcelona,25-34,In-store,36
1083,2025-12-01,Andalucía,45-54,Web,24
1084,2025-02-10,Madrid,45-54,Referral,36
1085,2024-05-26,Galicia,35-44,Phone,36
1086,2025-09-05,Barcelona,55+,Web,36
1087,2025-08-08,Madrid,35-44,Web,24
1088,2025-12-24,Valencia,45-54,Web,24
1089,2025-04-20,Valencia,45-54,Web,36
1090,2024-04-13,Andalucía,35-44,Web,24
1091,2025-01-02,Andalucía,18-24,Web,36
1092,2024-11-23,Madrid,45-54,Web,24
1093,2025-09-08,Galicia,45-54,Phone,36
1094,2024-10-13,Valencia,25-34,Web,24
1095,2024-08-28,Madrid,45-54,Web,24
1096,2024-02-28,País Vasco,35-44,Web,36
1097,2025-09-02,Andalucía,25-34,Web,36
1098,2025-07-06,Andalucía,55+,Web,36
1099,2024-01-31,Valencia,25-34,Web,36
1100,2024-11-13,Valencia,45-54,Web,24
1101,2024-12-16,Andalucía,35-44,Referral,24
1102,2024-12-09,Madrid,18-24,Web,24
1103,2025-11-02,Barcelona,35-44,Web,24
1104,2024-04-20,Canarias,25-34,Partner,24
1105,2024-08-11,Andalucía,25-34,Phone,36
1106,2024-05-12,Valencia,45-54,Web,24
1107,2024-06-27,Barcelona,18-24,In-store,24
1108,2025-10-25,País Vasco,55+,Partner,24
1109,2025-11-18,Barcelona,35-44,Referral,24
1110,2024-02-02,Madrid,25-34,Referral,24
1111,2025-04-07,Madrid,55+,Phone,36
1112,2024-06-19,País Vasco,35-44,Partner,24
1113,2024-05-20,Andalucía,35-44,Phone,24
1114,2024-08-01,Madrid,45-54,In-store,36
1115,2024-05-22,Madrid,55+,Phone,24
1116,2024-12-24,Andalucía,25-34,Web,36
1117,2025-12-28,Andalucía,25-34,Web,24
1118,2025-03-04,Andalucía,55+,Phone,24
1119,2025-06-12,Madrid,18-24,Phone,24
1120,2024-12-26,País Vasco,45-54,In-store,36
1121,2024-01-11,Canarias,35-44,Web,36
1122,2024-03-02,Andalucía,35-44,In-store,24
1123,2024-07-15,Madrid,45-54,Web,24
1124,2024-06-27,Andalucía,55+,Phone,36
1125,2025-09-06,Barcelona,18-24,Phone,36
1126,2025-09-08,Madrid,35-44,Web,24
1127,2025-09-16,Barcelona,45-54,Phone,36
1128,2025-04-11,Galicia,25-34,Web,36
1129,2025-02-10,Valencia,55+,Web,36
1130,2025-04-19,Galicia,35-44,In-store,24
1131,2024-10-24,Valencia,25-34,Web,24
1132,2025-05-04,Valencia,55+,Partner,36
1133,2025-08-03,Madrid,55+,Partner,24
1134,2025-07-11,Andalucía,25-34,Web,24
1135,2025-03-24,Madrid,45-54,In-store,24
1136,2024-02-12,Valencia,25-34,In-store,24
1137,2025-06-13,Barcelona,18-24,In-store,36
1138,2024-09-24,Barcelona,25-34,In-store,24
1139,2025-06-27,Andalucía,55+,Phone,36
1140,2025-01-29,Madrid,25-34,Referral,24
